BSI__PFLU_U_BE1__K141_64486_3-MONOMER	BSI__PFLU_U_BE1__K141_64486_3		NIL	
BSI__PFLU_U_BE1__K141_64486_4-MONOMER	BSI__PFLU_U_BE1__K141_64486_4		NIL	
BSI__PFLU_U_BE1__K141_64486_5-MONOMER	BSI__PFLU_U_BE1__K141_64486_5		NIL	
BSI__PFLU_U_BE1__K141_64486_6-MONOMER	BSI__PFLU_U_BE1__K141_64486_6		NIL	
BSI__PFLU_U_BE1__K141_64486_7-MONOMER	BSI__PFLU_U_BE1__K141_64486_7		NIL	
BSI__PFLU_U_BE1__K141_156493_1-MONOMER	BSI__PFLU_U_BE1__K141_156493_1		NIL	
BSI__PFLU_U_BE1__K141_156493_2-MONOMER	BSI__PFLU_U_BE1__K141_156493_2		NIL	
BSI__PFLU_U_BE1__K141_156493_3-MONOMER	BSI__PFLU_U_BE1__K141_156493_3		NIL	
BSI__PFLU_U_BE1__K141_6422_1-MONOMER	BSI__PFLU_U_BE1__K141_6422_1		NIL	
BSI__PFLU_U_BE1__K141_156493_4-MONOMER	BSI__PFLU_U_BE1__K141_156493_4		NIL	
BSI__PFLU_U_BE1__K141_6422_2-MONOMER	BSI__PFLU_U_BE1__K141_6422_2		NIL	
BSI__PFLU_U_BE1__K141_156493_5-MONOMER	BSI__PFLU_U_BE1__K141_156493_5		NIL	
BSI__PFLU_U_BE1__K141_6422_3-MONOMER	BSI__PFLU_U_BE1__K141_6422_3		NIL	
BSI__PFLU_U_BE1__K141_156493_6-MONOMER	BSI__PFLU_U_BE1__K141_156493_6		NIL	
BSI__PFLU_U_BE1__K141_6422_4-MONOMER	BSI__PFLU_U_BE1__K141_6422_4		NIL	
BSI__PFLU_U_BE1__K141_156493_7-MONOMER	BSI__PFLU_U_BE1__K141_156493_7		NIL	
BSI__PFLU_U_BE1__K141_6422_5-MONOMER	BSI__PFLU_U_BE1__K141_6422_5		NIL	
BSI__PFLU_U_BE1__K141_156493_8-MONOMER	BSI__PFLU_U_BE1__K141_156493_8		NIL	
BSI__PFLU_U_BE1__K141_156493_9-MONOMER	BSI__PFLU_U_BE1__K141_156493_9		NIL	
BSI__PFLU_U_BE1__K141_156493_10-MONOMER	BSI__PFLU_U_BE1__K141_156493_10		NIL	
BSI__PFLU_U_BE1__K141_156493_11-MONOMER	BSI__PFLU_U_BE1__K141_156493_11		NIL	
BSI__PFLU_U_BE1__K141_6422_6-MONOMER	BSI__PFLU_U_BE1__K141_6422_6		NIL	
BSI__PFLU_U_BE1__K141_156493_12-MONOMER	BSI__PFLU_U_BE1__K141_156493_12		NIL	
BSI__PFLU_U_BE1__K141_6422_7-MONOMER	BSI__PFLU_U_BE1__K141_6422_7		NIL	
BSI__PFLU_U_BE1__K141_156493_13-MONOMER	BSI__PFLU_U_BE1__K141_156493_13		NIL	
BSI__PFLU_U_BE1__K141_6422_8-MONOMER	BSI__PFLU_U_BE1__K141_6422_8		NIL	
BSI__PFLU_U_BE1__K141_156493_14-MONOMER	BSI__PFLU_U_BE1__K141_156493_14		NIL	
BSI__PFLU_U_BE1__K141_6422_9-MONOMER	BSI__PFLU_U_BE1__K141_6422_9		NIL	
BSI__PFLU_U_BE1__K141_156493_15-MONOMER	BSI__PFLU_U_BE1__K141_156493_15		NIL	
BSI__PFLU_U_BE1__K141_6422_10-MONOMER	BSI__PFLU_U_BE1__K141_6422_10		NIL	
BSI__PFLU_U_BE1__K141_156493_16-MONOMER	BSI__PFLU_U_BE1__K141_156493_16		NIL	
BSI__PFLU_U_BE1__K141_63420_1-MONOMER	BSI__PFLU_U_BE1__K141_63420_1		NIL	
BSI__PFLU_U_BE1__K141_63420_2-MONOMER	BSI__PFLU_U_BE1__K141_63420_2		NIL	
BSI__PFLU_U_BE1__K141_63420_3-MONOMER	BSI__PFLU_U_BE1__K141_63420_3		NIL	
BSI__PFLU_U_BE1__K141_63420_4-MONOMER	BSI__PFLU_U_BE1__K141_63420_4		NIL	
BSI__PFLU_U_BE1__K141_156350_1-MONOMER	BSI__PFLU_U_BE1__K141_156350_1		NIL	
BSI__PFLU_U_BE1__K141_156350_2-MONOMER	BSI__PFLU_U_BE1__K141_156350_2		NIL	
BSI__PFLU_U_BE1__K141_63420_5-MONOMER	BSI__PFLU_U_BE1__K141_63420_5		NIL	
BSI__PFLU_U_BE1__K141_156350_3-MONOMER	BSI__PFLU_U_BE1__K141_156350_3		NIL	
BSI__PFLU_U_BE1__K141_63420_6-MONOMER	BSI__PFLU_U_BE1__K141_63420_6		NIL	
BSI__PFLU_U_BE1__K141_156350_4-MONOMER	BSI__PFLU_U_BE1__K141_156350_4		NIL	
BSI__PFLU_U_BE1__K141_63420_7-MONOMER	BSI__PFLU_U_BE1__K141_63420_7		NIL	
BSI__PFLU_U_BE1__K141_63420_8-MONOMER	BSI__PFLU_U_BE1__K141_63420_8		NIL	
BSI__PFLU_U_BE1__K141_156350_5-MONOMER	BSI__PFLU_U_BE1__K141_156350_5		NIL	
BSI__PFLU_U_BE1__K141_156350_6-MONOMER	BSI__PFLU_U_BE1__K141_156350_6		NIL	
BSI__PFLU_U_BE1__K141_156350_7-MONOMER	BSI__PFLU_U_BE1__K141_156350_7		NIL	
BSI__PFLU_U_BE1__K141_63338_1-MONOMER	BSI__PFLU_U_BE1__K141_63338_1		NIL	
BSI__PFLU_U_BE1__K141_63338_2-MONOMER	BSI__PFLU_U_BE1__K141_63338_2		NIL	
BSI__PFLU_U_BE1__K141_63338_3-MONOMER	BSI__PFLU_U_BE1__K141_63338_3		NIL	
BSI__PFLU_U_BE1__K141_63338_4-MONOMER	BSI__PFLU_U_BE1__K141_63338_4		NIL	
BSI__PFLU_U_BE1__K141_63338_5-MONOMER	BSI__PFLU_U_BE1__K141_63338_5		NIL	
BSI__PFLU_U_BE1__K141_63338_6-MONOMER	BSI__PFLU_U_BE1__K141_63338_6		NIL	
