Compound	Cluster	Classes	Common names	MetaCyc link
DGTP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Organic-Heteropolycyclic-Compounds, Purine-Nucleotides, Purines, Deoxy-Ribonucleoside-Triphosphates, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Organic-heterobicyclic-compounds, Deoxynucleotides, Organic-heteromonocyclic-compounds, Nucleoside-Triphosphates, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Purine-deoxyribonucleotides, Purine-deoxyribonucleosides-5-PPP	dGTP	https://metacyc.org/compound?orgid=META&id=DGTP
PALMITYL-COA	7	Compounds-And-Elements, Esters, Saturated-Fatty-Acyl-CoA, ACYL-COA, FRAMES, Long-Chain-234-Saturated-acyl-CoAs, Fatty-Acyl-CoAs, Chemicals, Thioesters, Compounds, All-Coas, Long-Chain-Acyl-CoAs	palmitoyl-CoA	https://metacyc.org/compound?orgid=META&id=PALMITYL-COA
CPD-15530	7	Compounds-And-Elements, Carboxylates, Carbohydrates, Uronates, Hexuronates, Glycans, Acids, Compounds, GLUCURONATE, FRAMES, Monocarboxylates, Organic-Acids, Chemicals, Carbohydrate-acids, All-Carboxy-Acids, All-Carbohydrates	aldehydo-D-glucuronate	https://metacyc.org/compound?orgid=META&id=CPD-15530
CPD-499	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(R)-5-phosphomevalonate	https://metacyc.org/compound?orgid=META&id=CPD-499
L-Galactopyranose	7	Compounds-And-Elements, Carbohydrates, L-aldopyranoses, Aldoses, Monosaccharides, Aldehydes-Or-Ketones, Glycans, Hexoses, Compounds, Aldopyranoses, L-Galactose, Aldehydes, Galactose, FRAMES, Sugar, Chemicals, Aldohexoses, All-Carbohydrates	L-galactopyranose	https://metacyc.org/compound?orgid=META&id=L-Galactopyranose
ACETYL-GLU	7	Compounds-And-Elements, Carboxylates, N-Alpha-Acetylated-Amino-Acids, Modified-Amino-Acids, N-Substituted-Amino-Acids, N-Acetylated-Amino-Acids, Acids, N-Acylated-Amino-Acids, Compounds, Amino-Acids, Acetylated-Amino-Acids, FRAMES, Organic-Acids, Chemicals, All-Carboxy-Acids, All-Amino-Acids	N-acetyl-L-glutamate	https://metacyc.org/compound?orgid=META&id=ACETYL-GLU
3-SULFINOALANINE	7	Compounds-And-Elements, Carboxylates, Acids, ORGANOSULFUR, Compounds, Non-standard-amino-acids, Amino-Acids, Alpha-Amino-Acids, FRAMES, Organic-Acids, Chemicals, All-Carboxy-Acids, Alkyl-Sulfinates, All-Amino-Acids	3-sulfino-L-alanine	https://metacyc.org/compound?orgid=META&id=3-SULFINOALANINE
3-oxo-hexanoyl-ACPs	7	Medium-Chain-3-oxo-ACPs, Polypeptides, FRAMES, Proteins, B-KETOACYL-ACP, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules	a 3-oxohexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-hexanoyl-ACPs
R-3-hydroxystearoyl-ACPs	7	Polypeptides, FRAMES, Proteins, OH-ACYL-ACP, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules	a (3R)-3-hydroxyoctadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxystearoyl-ACPs
XANTHOSINE-5-PHOSPHATE	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Purine-ribonucleosides-5-P, Organic-Heteropolycyclic-Compounds, Purine-Nucleotides, Nucleoside-Monophosphates, Ribonucleotides, Purines, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Ribonucleoside-Monophosphates, Organic-heterobicyclic-compounds, Purine-ribonucleotides, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals	XMP	https://metacyc.org/compound?orgid=META&id=XANTHOSINE-5-PHOSPHATE
GUANOSINE-5DP-3DP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Chemicals, Compounds, Modified-Nucleotides, FRAMES	ppGpp	https://metacyc.org/compound?orgid=META&id=GUANOSINE-5DP-3DP
CPD-22023	7	Compounds-And-Elements, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, TRANS-D2-ENOYL-COA, D2-ENOYL-COA, Esters, FRAMES, Chemicals, Thioesters, Compounds, All-Coas	trans-hexatriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22023
CPD-22021	7	Compounds-And-Elements, Esters, 3-Oxoacyl-CoAs, ACYL-COA, FRAMES, Very-Long-Chain-oxoacyl-CoAs, Chemicals, Thioesters, Compounds, 3-KETOACYL-COA, All-Coas	3-oxohexatriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22021
N-5-PHOSPHORIBOSYL-ANTHRANILATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	N-(5-phosphoribosyl)-anthranilate	https://metacyc.org/compound?orgid=META&id=N-5-PHOSPHORIBOSYL-ANTHRANILATE
CPD-6972	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	4-(2'-carboxyphenyl)-4-oxobutyryl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-6972
CPD-14101	7	Compounds-And-Elements, All-Nucleosides, Chemicals, Compounds, FRAMES	8-oxo-GDP	https://metacyc.org/compound?orgid=META&id=CPD-14101
CARBAMYUL-L-ASPARTATE	7	Compounds-And-Elements, L-Amino-Acids, Carboxylates, N-Carbamoyl-L-Amino-Acids, Amino-Acids, Modified-Amino-Acids, FRAMES, N-Substituted-Amino-Acids, Organic-Acids, Acids, Chemicals, Compounds, All-Carboxy-Acids, All-Amino-Acids	N-carbamoyl-L-aspartate	https://metacyc.org/compound?orgid=META&id=CARBAMYUL-L-ASPARTATE
Butanoyl-ACPs	7	Short-Chain-Acyl-ACPs, Proteins, Modified-Proteins, Macromolecules, Saturated-acyl-ACPs, Polypeptides, FRAMES, All-ACPs, Chemicals, ACYL-ACP, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs	a butanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Butanoyl-ACPs
CPD-341	7	Compounds-And-Elements, Indoles, Chemicals, Indole-Derivatives, Compounds, FRAMES, Aromatics	(indol-3-yl)ethanol	https://metacyc.org/compound?orgid=META&id=CPD-341
DCTP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Diazines, Pyrimidine-nucleotides, Deoxy-Ribonucleoside-Triphosphates, Pyrimidine-deoxyribonucleosides-5-PPP, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Deoxynucleotides, Organic-heteromonocyclic-compounds, Nucleoside-Triphosphates, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines, Pyrimidine-deoxyribonucleotides	dCTP	https://metacyc.org/compound?orgid=META&id=DCTP
ETHANOL-AMINE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	ethanolamine	https://metacyc.org/compound?orgid=META&id=ETHANOL-AMINE
URACIL	7	Compounds-And-Elements, All-Nucleosides, Diazines, Pyrimidine-Bases, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines, Bases	uracil	https://metacyc.org/compound?orgid=META&id=URACIL
INDOLE	7	Compounds-And-Elements, Indoles, Chemicals, Compounds, FRAMES, Aromatics	indole	https://metacyc.org/compound?orgid=META&id=INDOLE
CPD-10279	7	Compounds-And-Elements, Esters, Saturated-Fatty-Acyl-CoA, ACYL-COA, FRAMES, Long-Chain-234-Saturated-acyl-CoAs, Fatty-Acyl-CoAs, Chemicals, Thioesters, Compounds, All-Coas, Long-Chain-Acyl-CoAs	docosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10279
CPD-22272	7	Compounds-And-Elements, Organometallics, Hemes, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Porphyrins, HEME_O, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, Cyclic-polypyrroles, FRAMES, Chemicals, Macrocycles, Cyclic-tetrapyrroles, Polypyrroles	ferroheme oP2	https://metacyc.org/compound?orgid=META&id=CPD-22272
CPD-22005	7	Compounds-And-Elements, Esters, 3-Oxoacyl-CoAs, ACYL-COA, FRAMES, Very-Long-Chain-oxoacyl-CoAs, Chemicals, Thioesters, Compounds, 3-KETOACYL-COA, All-Coas	3-oxooctacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22005
CYTOSINE	7	Compounds-And-Elements, All-Nucleosides, Diazines, Pyrimidine-Bases, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines, Bases	cytosine	https://metacyc.org/compound?orgid=META&id=CYTOSINE
CDP-ETHANOLAMINE	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Organic-heteromonocyclic-compounds, Diazines, Organonitrogen-Heterocyclic-Compounds, Modified-Nucleotides, Organonitrogen-Compounds, FRAMES, Chemicals, Nitrogen-Molecular-Entities, Pyrimidines, Compounds, Organic-heterocyclic-compound	CDP-ethanolamine	https://metacyc.org/compound?orgid=META&id=CDP-ETHANOLAMINE
CPD-22015	7	Compounds-And-Elements, ACYL-COA, VERY-LONG-CHAIN-FATTY-ACYL-COA, Fatty-Acyl-CoAs, Compounds, Very-long-Chain-234-Saturated-acyl-CoAs, Esters, Saturated-Fatty-Acyl-CoA, FRAMES, Chemicals, Thioesters, All-Coas	tetratriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22015
L-CYSTEATE	7	Compounds-And-Elements, ORGANOSULFUR, Chemicals, Compounds, SULFONATES, FRAMES	L-cysteate	https://metacyc.org/compound?orgid=META&id=L-CYSTEATE
5-HYDROXYISOURATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(S)-5-hydroxyisourate	https://metacyc.org/compound?orgid=META&id=5-HYDROXYISOURATE
2-KETOGLUTARATE	7	Compounds-And-Elements, Carboxylates, Acids, dicarboxylate, 2-Oxo-carboxylates, Compounds, 2-Oxo-Acids, FRAMES, Organic-Acids, Chemicals, All-Carboxy-Acids	2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=2-KETOGLUTARATE
GLUTAMATE-1-SEMIALDEHYDE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(S)-4-amino-5-oxopentanoate	https://metacyc.org/compound?orgid=META&id=GLUTAMATE-1-SEMIALDEHYDE
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	2-C-methyl-D-erythritol-2,4-cyclodiphosphate	https://metacyc.org/compound?orgid=META&id=2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
GMP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Purine-ribonucleosides-5-P, Organic-Heteropolycyclic-Compounds, Purine-Nucleotides, Nucleoside-Monophosphates, Ribonucleotides, Purines, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Ribonucleoside-Monophosphates, Organic-heterobicyclic-compounds, Purine-ribonucleotides, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals	GMP	https://metacyc.org/compound?orgid=META&id=GMP
R-3-hydroxymyristoyl-ACPs	7	Polypeptides, FRAMES, Proteins, OH-ACYL-ACP, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules	a (3R)-3-hydroxytetradecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxymyristoyl-ACPs
DGMP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Organic-Heteropolycyclic-Compounds, Purine-Nucleotides, Purine-deoxyribonucleosides-5-P, Nucleoside-Monophosphates, Purines, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Organic-heterobicyclic-compounds, Deoxynucleotides, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Purine-deoxyribonucleotides, Deoxy-Ribonucleoside-Monophosphates	dGMP	https://metacyc.org/compound?orgid=META&id=DGMP
1-PALMITOYLGLYCEROL-3-PHOSPHATE	7	Compounds-And-Elements, Phospholipids, Saturated-2-Lysophosphatidates, Compounds, Lysophosphatidates, Lipids, 2-Lyso-phospholipids, LC-ACYL-SN-GLYCEROL-3P, FRAMES, ACYL-SN-GLYCEROL-3P, Chemicals, Lysophospholipids	1-palmitoyl-sn-glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=1-PALMITOYLGLYCEROL-3-PHOSPHATE
PRPP	7	Compounds-And-Elements, Carbohydrates, FRAMES, Carbohydrate-Derivatives, Glycans, Chemicals, Sugar-Phosphate, Compounds, All-Carbohydrates	5-phospho-&alpha;-D-ribose 1-diphosphate	https://metacyc.org/compound?orgid=META&id=PRPP
TMP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Diazines, Pyrimidine-nucleotides, Nucleoside-Monophosphates, Pyrimidine-deoxyribonucleosides-5-P, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Deoxynucleotides, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines, Pyrimidine-deoxyribonucleotides, Deoxy-Ribonucleoside-Monophosphates	dTMP	https://metacyc.org/compound?orgid=META&id=TMP
PHOSPHORIBOSYL-ATP	7	Compounds-And-Elements, All-Nucleosides, Chemicals, Nucleosides, Compounds, FRAMES, Modified-Nucleosides	1-(5-phospho-&beta;-D-ribosyl)-ATP	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-ATP
STEARIC_ACID	7	Compounds-And-Elements, Fatty-Acids, Carboxylates, Acids, Long-Chain-234-Saturated-Fatty-Acids, Compounds, CPD66-39, Even-Straight-Chain-234-Sat-FA, Saturated-Fatty-Acids, FRAMES, Organic-Acids, Straight-Chain-234-Sat-FA, Chemicals, Long-Chain-Fatty-Acids, All-Carboxy-Acids	stearate	https://metacyc.org/compound?orgid=META&id=STEARIC_ACID
CPD-22010	7	Compounds-And-Elements, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, TRANS-D2-ENOYL-COA, D2-ENOYL-COA, Esters, FRAMES, Chemicals, Thioesters, Compounds, All-Coas	trans-triaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22010
CPD-3736	7	Compounds-And-Elements, Carboxylates, S-Substituted-L-Cysteines, Amino-Acids, Modified-Amino-Acids, FRAMES, Organic-Acids, Acids, ORGANOSULFUR, Chemicals, Compounds, All-Carboxy-Acids, All-Amino-Acids	lanthionine	https://metacyc.org/compound?orgid=META&id=CPD-3736
5-P-BETA-D-RIBOSYL-AMINE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	5-phospho-&beta;-D-ribosylamine	https://metacyc.org/compound?orgid=META&id=5-P-BETA-D-RIBOSYL-AMINE
MPBQ	7	Compounds-And-Elements, Reduced-Quinones, Chemicals, Compounds, FRAMES, Aromatics	2-methyl-6-phytyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=MPBQ
CPD-7224	7	Compounds-And-Elements, Carboxylates, N-Alpha-Acetylated-Amino-Acids, N-Acetyl-Amino-Acids, Modified-Amino-Acids, N-Substituted-Amino-Acids, N-Acetylated-Amino-Acids, Acids, N-Acylated-Amino-Acids, Compounds, L-Amino-Acids, N-ACYL-L-AMINO-ACID, Amino-Acids, FRAMES, Acetylated-Amino-Acids, Organic-Acids, Chemicals, All-Carboxy-Acids, All-Amino-Acids	N-acetyl-L-citrulline	https://metacyc.org/compound?orgid=META&id=CPD-7224
PUTRESCINE	7	Compounds-And-Elements, Aliphatic-Diamines, All-Amines, Diamines, FRAMES, Chemicals, Aliphatic-Alpha-Omega-Diamines, Compounds, Polyamines, Aliphatic-Amines	putrescine	https://metacyc.org/compound?orgid=META&id=PUTRESCINE
D-GLUCOSAMINE-6-P	7	Compounds-And-Elements, Carbohydrates, Glycans, Sugar-Phosphate, Compounds, FRAMES, Carbohydrate-Derivatives, Chemicals, SUGAR-6-PHOSPHATES, All-Carbohydrates	D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=D-GLUCOSAMINE-6-P
CPD-5821	7	Compounds-And-Elements, Chemicals, FRAMES, Compounds, Ureido-Compounds	(S)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline	https://metacyc.org/compound?orgid=META&id=CPD-5821
7-8-DIHYDROPTEROATE	7	Pteroates, Compounds-And-Elements, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Pteridines, Chemicals, Pterins, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound	7,8-dihydropteroate	https://metacyc.org/compound?orgid=META&id=7-8-DIHYDROPTEROATE
CDP	7	Compounds-And-Elements, Pyrimidine-ribonucleosides-5-PP, Nucleotides, All-Nucleosides, Diazines, Pyrimidine-nucleotides, Ribonucleoside-Diphosphates, Ribonucleotides, Nitrogen-Molecular-Entities, Compounds, Pyrimidine-ribonucleotides, Organic-heterocyclic-compound, Nucleoside-Diphosphates, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines	CDP	https://metacyc.org/compound?orgid=META&id=CDP
UMP	7	Compounds-And-Elements, Nucleotides, Pyrimidine-ribonucleosides-5-P, All-Nucleosides, Diazines, Pyrimidine-nucleotides, Nucleoside-Monophosphates, Ribonucleotides, Nitrogen-Molecular-Entities, Compounds, Pyrimidine-ribonucleotides, Organic-heterocyclic-compound, Ribonucleoside-Monophosphates, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines	UMP	https://metacyc.org/compound?orgid=META&id=UMP
3-CARBOXY-3-HYDROXY-ISOCAPROATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(2S)-2-isopropylmalate	https://metacyc.org/compound?orgid=META&id=3-CARBOXY-3-HYDROXY-ISOCAPROATE
CPD-14278	7	D-3-HYDROXYACYL-COA, Compounds-And-Elements, Esters, Very-Long-Chain-3-Hydroxyacyl-CoAs, 3-HYDROXYACYL-COA, ACYL-COA, FRAMES, HYDROXY-ACYL-COA, Chemicals, Thioesters, Compounds, All-Coas	(3R)-3-hydroxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14278
2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(2R,3S)-3-isopropylmalate	https://metacyc.org/compound?orgid=META&id=2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE
CPD-334	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	2,3-didehydro-L-gulonate	https://metacyc.org/compound?orgid=META&id=CPD-334
Tetradec-2-enoyl-ACPs	7	TRANS-D2-ENOYL-ACP, Polypeptides, FRAMES, Proteins, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules, Monounsaturated-acyl-ACPs	a (2E)-tetradec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Tetradec-2-enoyl-ACPs
Crotonyl-ACPs	7	TRANS-D2-ENOYL-ACP, Polypeptides, FRAMES, Proteins, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules, Monounsaturated-acyl-ACPs	a (2E)-but-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Crotonyl-ACPs
4-P-PANTOTHENATE	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	(R)-4'-phosphopantothenate	https://metacyc.org/compound?orgid=META&id=4-P-PANTOTHENATE
INDOLE_ACETATE_AUXIN	7	Compounds-And-Elements, Hormones, FRAMES, Aromatics, Auxins, Plant-Hormones, Chemicals, Indoles, Indole-Derivatives, Compounds	(indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETATE_AUXIN
3-P-SERINE	7	Compounds-And-Elements, Carboxylates, Amino-Acids, Modified-Amino-Acids, FRAMES, Phosphoserines, Organic-Acids, Acids, Chemicals, Compounds, Phosphorylated-Amino-Acids, All-Carboxy-Acids, All-Amino-Acids	O-phospho-L-serine	https://metacyc.org/compound?orgid=META&id=3-P-SERINE
UROPORPHYRINOGEN-III	7	Compounds-And-Elements, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, Polypyrroles, Cyclic-polypyrroles, FRAMES, Chemicals, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Porphyrins, Cyclic-tetrapyrroles, Macrocycles	uroporphyrinogen-III	https://metacyc.org/compound?orgid=META&id=UROPORPHYRINOGEN-III
P-HYDROXY-PHENYLPYRUVATE	7	Compounds-And-Elements, Carboxylates, Acids, 2-Oxo-carboxylates, Compounds, 2-Oxo-Acids, FRAMES, Organic-Acids, Aromatic-Oxoacids, Chemicals, All-Carboxy-Acids	3-(4-hydroxyphenyl)pyruvate	https://metacyc.org/compound?orgid=META&id=P-HYDROXY-PHENYLPYRUVATE
Dodec-2-enoyl-ACPs	7	TRANS-D2-ENOYL-ACP, Polypeptides, FRAMES, Proteins, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules, Monounsaturated-acyl-ACPs	a (2E)-dodec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodec-2-enoyl-ACPs
8-Oxo-dGTP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Chemicals, Compounds, Modified-Nucleotides, FRAMES	8-oxo-dGTP	https://metacyc.org/compound?orgid=META&id=8-Oxo-dGTP
GERANYLGERANYL-PP	7	Polyisoprenoids, Compounds-And-Elements, Lipids, Isoprenoid-Derivatives, TRANS-POLYISOPRENYL-PP, FRAMES, Isoprenoid-Phosphates, Chemicals, Polyisoprenyl-Diphosphates, Compounds	geranylgeranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYLGERANYL-PP
CPD-407	7	Compounds-And-Elements, Peptides, FRAMES, DIPEPTIDES, Chemicals, Compounds, 5-L-GLUTAMYL-AMINO-ACID, OLIGOPEPTIDES	&gamma;-L-glutamyl-D-alanine	https://metacyc.org/compound?orgid=META&id=CPD-407
CPD-317	7	Compounds-And-Elements, Esters, Chemicals, Thioesters, Compounds, FRAMES, All-Coas	CoA-disulfide	https://metacyc.org/compound?orgid=META&id=CPD-317
LEU	7	Compounds-And-Elements, Carboxylates, All-Amino-Acids, Acids, Neutral-Amino-Acids, Compounds, Non-polar-amino-acids, L-Amino-Acids, Amino-Acids, Alpha-Amino-Acids, FRAMES, Organic-Acids, Chemicals, Amino-Acids-20, All-Carboxy-Acids, Branched-Amino-Acids	L-leucine	https://metacyc.org/compound?orgid=META&id=LEU
PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE	7	Compounds-And-Elements, Chemicals, Carboxamides, Compounds, FRAMES, Amides	5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE
Acetoacetyl-ACPs	7	Polypeptides, FRAMES, Short-Chain-3-oxo-ACPs, Proteins, B-KETOACYL-ACP, Modified-Proteins, All-ACPs, Chemicals, ACYL-ACP, Macromolecules	an acetoacetyl-[acp]	https://metacyc.org/compound?orgid=META&id=Acetoacetyl-ACPs
CPD-14280	7	Compounds-And-Elements, TRANS-D2-ENOYL-COA, D2-ENOYL-COA, Long-Chain-Trans-23-Dehydroacyl-CoA, Esters, FRAMES, Chemicals, Thioesters, Compounds, All-Coas	trans-arachido-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14280
TTP	7	Compounds-And-Elements, Nucleotides, All-Nucleosides, Diazines, Pyrimidine-nucleotides, Deoxy-Ribonucleoside-Triphosphates, Pyrimidine-deoxyribonucleosides-5-PPP, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, Deoxynucleotides, Organic-heteromonocyclic-compounds, Nucleoside-Triphosphates, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, FRAMES, Chemicals, Pyrimidines, Pyrimidine-deoxyribonucleotides	dTTP	https://metacyc.org/compound?orgid=META&id=TTP
Charged-GLT-tRNAs	7	Modified-tRNAs, Charged-tRNAs, GLUTAMYL-GLX-TRNAS, FRAMES, ssRNAs, All-tRNAs, Chemicals, Macromolecules, Polynucleotides, RNAs	an L-glutamyl-[tRNAGlu]	https://metacyc.org/compound?orgid=META&id=Charged-GLT-tRNAs
CPD-14053	7	Compounds-And-Elements, Cofactors, Organic-Heteropolycyclic-Compounds, Pteridines, Nitrogen-Molecular-Entities, Compounds, Organic-heterocyclic-compound, 5678-TETRAHYDROPTERIDINE, Organic-heterobicyclic-compounds, TETRA-H-BIOPTERIN, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organonitrogen-Heterocyclic-Compounds, All-Biopterines, FRAMES, Tetrahydropterins, Chemicals, Pterins	(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin	https://metacyc.org/compound?orgid=META&id=CPD-14053
AGMATHINE	7	Compounds-And-Elements, Chemicals, All-Amines, Compounds, FRAMES, Aliphatic-Amines	agmatine	https://metacyc.org/compound?orgid=META&id=AGMATHINE
CPD-367	7	Compounds-And-Elements, ORGANOSULFUR, RS-3-Sulfolactate, Chemicals, Compounds, SULFONATES, FRAMES	(2R)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-367
CPD-11712	7	Compounds-And-Elements, Reduced-Quinones, Chemicals, Compounds, FRAMES, Aromatics	2-methyl-6-geranylgeranyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=CPD-11712
CPD-14808	7	Compounds-And-Elements, Alcohols, Cyclic-Alcohols, FRAMES, Cyclitols, Chemicals, Inositols, Compounds, Modified-Inositols	scyllo-inosose	https://metacyc.org/compound?orgid=META&id=CPD-14808
CPD-9925	7	Compounds-And-Elements, Compounds, Chemicals, FRAMES	1,4-dihydroxy-2-naphthoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9925
TRYPTAMINE	7	Compounds-And-Elements, Indoles, Chemicals, Indole-Derivatives, Compounds, FRAMES, Aromatics	tryptamine	https://metacyc.org/compound?orgid=META&id=TRYPTAMINE
CPD-22013	7	D-3-HYDROXYACYL-COA, Compounds-And-Elements, Esters, Very-Long-Chain-3-Hydroxyacyl-CoAs, 3-HYDROXYACYL-COA, ACYL-COA, FRAMES, HYDROXY-ACYL-COA, Chemicals, Thioesters, Compounds, All-Coas	(3R)-3-hydroxydotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22013
CPD-24871	7	Compounds-And-Elements, S-ACYLGLUTATHIONE, S-Substituted-Glutathione, FRAMES, ORGANOSULFUR, Chemicals, All-Glutathiones, Compounds	S-(2-succinyl)-glutathione	https://metacyc.org/compound?orgid=META&id=CPD-24871
CPD-24335	7	Compounds-And-Elements, Carboxylates, Short-Chain-Carboxylates, FRAMES, Organic-Acids, Acids, Chemicals, Compounds, All-Carboxy-Acids	acetic acid	https://metacyc.org/compound?orgid=META&id=CPD-24335
