Compound	Cluster	Classes	Common names	MetaCyc link
CPD-15317	9	Sugar-Phosphate, SUGAR-5-PHOSPHATES, Pentose-phosphates, Carbohydrates, Glycans, RIBOSE-5P, Compounds-And-Elements, Chemicals, PENTOSE-5-PHOSPHATES, FRAMES, All-Carbohydrates, Carbohydrate-Derivatives, Compounds	D-ribofuranose 5-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-15317
3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-deoxy-D-arabino-heptulosonate 7-phosphate	https://metacyc.org/compound?orgid=META&id=3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P
CPD-187	9	Acids, Carboxylates, Compounds-And-Elements, Chemicals, 2-Oxo-Acids, FRAMES, Organic-Acids, 2-Oxo-carboxylates, All-Carboxy-Acids, Compounds	4-hydroxy-4-methyl-2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=CPD-187
FRUCTOSE-16-DIPHOSPHATE	9	Hexose-phosphates, Sugar-Phosphate, Carbohydrates, Glycans, Compounds-And-Elements, SUGAR-6-PHOSPHATES, Chemicals, FRAMES, All-Carbohydrates, Sugar-bisphosphates, Carbohydrate-Derivatives, HEXOSE-6-PHOSPHATES, Compounds	&beta;-D-fructofuranose 1,6-bisphosphate	https://metacyc.org/compound?orgid=META&id=FRUCTOSE-16-DIPHOSPHATE
XANTHINE	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	xanthine	https://metacyc.org/compound?orgid=META&id=XANTHINE
SHIKIMATE	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	shikimate	https://metacyc.org/compound?orgid=META&id=SHIKIMATE
CPD-24926	9	Chemicals, Sugar-Phosphate, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	D-threose 4-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-24926
CHORISMATE	9	Chemicals, FRAMES, Organic-Acids, Acids, dicarboxylate, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	chorismate	https://metacyc.org/compound?orgid=META&id=CHORISMATE
NITRIC-OXIDE	9	Chemicals, FRAMES, Inorganic-Compounds, Radicals, Compounds, Compounds-And-Elements	nitric oxide	https://metacyc.org/compound?orgid=META&id=NITRIC-OXIDE
PYRUVATE	9	Short-Chain-Carboxylates, Acids, Carboxylates, Compounds-And-Elements, Chemicals, 2-Oxo-Acids, FRAMES, Organic-Acids, 2-Oxo-carboxylates, All-Carboxy-Acids, Compounds	pyruvate	https://metacyc.org/compound?orgid=META&id=PYRUVATE
RIBOSE-5P	9	Sugar-Phosphate, SUGAR-5-PHOSPHATES, Pentose-phosphates, Carbohydrates, Glycans, Compounds-And-Elements, Chemicals, PENTOSE-5-PHOSPHATES, FRAMES, All-Carbohydrates, Carbohydrate-Derivatives, Compounds	D-ribose 5-phosphate	https://metacyc.org/compound?orgid=META&id=RIBOSE-5P
L-ALPHA-ALANINE	9	Amino-Acids, Acids, All-Amino-Acids, Carboxylates, Alpha-Amino-Acids, Compounds-And-Elements, Non-polar-amino-acids, Neutral-Amino-Acids, Chemicals, FRAMES, Amino-Acids-20, L-Amino-Acids, Organic-Acids, All-Carboxy-Acids, Compounds	L-alanine	https://metacyc.org/compound?orgid=META&id=L-ALPHA-ALANINE
SHIKIMATE-5P	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	shikimate 3-phosphate	https://metacyc.org/compound?orgid=META&id=SHIKIMATE-5P
D-Ribopyranose	9	Carbohydrates, Compounds-And-Elements, Pentoses, FRAMES, RIBOSE, Ribose, All-Carbohydrates, Compounds, D-aldopyranoses, Aldopentoses, Glycans, Aldehydes-Or-Ketones, D-aldopentose, Aldopyranoses, Monosaccharides, Aldoses, Sugar, Chemicals, D-Pentoses, D-Aldoses, Aldehydes	D-ribopyranose	https://metacyc.org/compound?orgid=META&id=D-Ribopyranose
GLC-6-P	9	Hexose-phosphates, SUGAR-6-PHOSPHATES, D-glucopyranose-6-phosphate, Chemicals, Sugar-Phosphate, Glucose-6-phosphate, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, HEXOSE-6-PHOSPHATES, Compounds, Compounds-And-Elements	&beta;-D-glucose 6-phosphate	https://metacyc.org/compound?orgid=META&id=GLC-6-P
PHOSPHO-ENOL-PYRUVATE	9	Chemicals, FRAMES, Organic-Acids, Acids, All-Carboxy-Acids, Carboxylates, Monocarboxylates, Compounds, Compounds-And-Elements	phosphoenolpyruvate	https://metacyc.org/compound?orgid=META&id=PHOSPHO-ENOL-PYRUVATE
L-PANTOATE	9	Chemicals, FRAMES, Organic-Acids, Acids, All-Carboxy-Acids, Carboxylates, Monocarboxylates, Compounds, Compounds-And-Elements	(R)-pantoate	https://metacyc.org/compound?orgid=META&id=L-PANTOATE
CPD-11855	9	Chemicals, 2-Oxo-Acids, FRAMES, CPD-187, Organic-Acids, Acids, 2-Oxo-carboxylates, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	(R)-4-hydroxy-4-methyl-2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=CPD-11855
INOSINE	9	Purine-Ribonucleosides, Organic-Heteropolycyclic-Compounds, Ribonucleosides, Nitrogen-Molecular-Entities, All-Nucleosides, Purine-Nucleosides, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, Nucleosides, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	inosine	https://metacyc.org/compound?orgid=META&id=INOSINE
3-ENOLPYRUVYL-SHIKIMATE-5P	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	5-enolpyruvoyl-shikimate 3-phosphate	https://metacyc.org/compound?orgid=META&id=3-ENOLPYRUVYL-SHIKIMATE-5P
3-DEHYDRO-SHIKIMATE	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-dehydroshikimate	https://metacyc.org/compound?orgid=META&id=3-DEHYDRO-SHIKIMATE
5-10-METHENYL-THF-GLU-N	9	Pterins, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Pteroates, Vitamins, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, THF-Derivatives, Pteridines, Cofactors, All-Folates, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	a 5,10-methenyltetrahydrofolate	https://metacyc.org/compound?orgid=META&id=5-10-METHENYL-THF-GLU-N
DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2-dehydro-3-deoxy-D-galactonate 6-phosphate	https://metacyc.org/compound?orgid=META&id=DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE
2-DEHYDROPANTOATE	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2-dehydropantoate	https://metacyc.org/compound?orgid=META&id=2-DEHYDROPANTOATE
CPD-25381	9	Chemicals, FRAMES, Organic-Acids, Acids, All-Carboxy-Acids, Carboxylates, Monocarboxylates, Compounds, Compounds-And-Elements	(S)-pantoate	https://metacyc.org/compound?orgid=META&id=CPD-25381
CPD-24843	9	2-Hydroxy-carboxylates, Chemicals, Short-Chain-Carboxylates, FRAMES, Hydroxy-carboxylates, Organic-Acids, Acids, Lactate, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	(R)-lactic acid	https://metacyc.org/compound?orgid=META&id=CPD-24843
CPD0-1108	9	Aldopentoses, Carbohydrates, Glycans, D-aldopentose, Aldehydes-Or-Ketones, Compounds-And-Elements, Monosaccharides, Pentoses, Aldoses, Sugar, D-Pentoses, D-Ribofuranose, Chemicals, D-Aldoses, FRAMES, RIBOSE, Aldehydes, Ribose, All-Carbohydrates, Compounds	&beta;-D-ribofuranose	https://metacyc.org/compound?orgid=META&id=CPD0-1108
MANNOSE-1P	9	Hexose-phosphates, Chemicals, Sugar-Phosphate, Hexose-1-Phosphate, FRAMES, Sugar-1-Phosphate, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Alpha-Hexose-1-Phosphates, Compounds-And-Elements	&alpha;-D-mannose 1-phosphate	https://metacyc.org/compound?orgid=META&id=MANNOSE-1P
D-SEDOHEPTULOSE-7-P	9	Chemicals, Sugar-Phosphate, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	D-sedoheptulose 7-phosphate	https://metacyc.org/compound?orgid=META&id=D-SEDOHEPTULOSE-7-P
RIBOSE-1P	9	Chemicals, Sugar-Phosphate, FRAMES, Pentose-phosphates, Sugar-1-Phosphate, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, PENTOSE-1-PHOSPHATES, Compounds, Compounds-And-Elements	&alpha;-D-ribose-1-phosphate	https://metacyc.org/compound?orgid=META&id=RIBOSE-1P
UREA	9	Amides, Chemicals, Compounds-And-Elements, FRAMES, Monocarboxylic-Acid-Amides, Compounds, Carboxamides	urea	https://metacyc.org/compound?orgid=META&id=UREA
CPD-15979	9	Hexose-phosphates, Sugar-Phosphate, Carbohydrates, Glycans, Compounds-And-Elements, SUGAR-6-PHOSPHATES, Mannose-6-phosphate, Chemicals, FRAMES, All-Carbohydrates, Carbohydrate-Derivatives, HEXOSE-6-PHOSPHATES, Compounds	D-mannopyranose 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-15979
3-P-HYDROXYPYRUVATE	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-phosphooxypyruvate	https://metacyc.org/compound?orgid=META&id=3-P-HYDROXYPYRUVATE
4-OH-4-ACETYL-2-OXOGLUTARATE	9	Chemicals, 2-Oxo-Acids, FRAMES, Tricarboxylates, Organic-Acids, Acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	2-hydroxy-4-oxobutane-1,2,4-tricarboxylate	https://metacyc.org/compound?orgid=META&id=4-OH-4-ACETYL-2-OXOGLUTARATE
METHYLENE-THF-GLU-N	9	Pterins, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Pteroates, Vitamins, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, THF-Derivatives, Pteridines, Cofactors, All-Folates, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	a 5,10-methylenetetrahydrofolate	https://metacyc.org/compound?orgid=META&id=METHYLENE-THF-GLU-N
DAMP	9	Nucleotides, Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, All-Nucleosides, Deoxynucleotides, Purine-deoxyribonucleosides-5-P, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Purines, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Purine-deoxyribonucleotides, FRAMES, Purine-Nucleotides, Deoxy-Ribonucleoside-Monophosphates, Nucleoside-Monophosphates, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	dAMP	https://metacyc.org/compound?orgid=META&id=DAMP
D-SEDOHEPTULOSE-1-7-P2	9	Chemicals, Sugar-Phosphate, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Sugar-bisphosphates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	D-sedoheptulose 1,7-bisphosphate	https://metacyc.org/compound?orgid=META&id=D-SEDOHEPTULOSE-1-7-P2
2-KETO-ISOVALERATE	9	Chemicals, 2-Oxo-Acids, FRAMES, Organic-Acids, Acids, 2-Oxo-carboxylates, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	3-methyl-2-oxobutanoate	https://metacyc.org/compound?orgid=META&id=2-KETO-ISOVALERATE
RIBULOSE-5P	9	Chemicals, Sugar-Phosphate, PENTOSE-5-PHOSPHATES, SUGAR-5-PHOSPHATES, FRAMES, Ribulose-phosphates, Pentose-phosphates, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	D-ribulose 5-phosphate	https://metacyc.org/compound?orgid=META&id=RIBULOSE-5P
FRUCTOSE-6P	9	Hexose-phosphates, CPD-15709, SUGAR-6-PHOSPHATES, Chemicals, Sugar-Phosphate, FRAMES, CPD-24813, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, HEXOSE-6-PHOSPHATES, CPD-18719, Compounds-And-Elements	&beta;-D-fructofuranose 6-phosphate	https://metacyc.org/compound?orgid=META&id=FRUCTOSE-6P
DEHYDROQUINATE	9	FRAMES, Chemicals, Compounds, Compounds-And-Elements	3-dehydroquinate	https://metacyc.org/compound?orgid=META&id=DEHYDROQUINATE
ALPHA-GLC-6-P	9	Hexose-phosphates, SUGAR-6-PHOSPHATES, D-glucopyranose-6-phosphate, Chemicals, Sugar-Phosphate, Glucose-6-phosphate, FRAMES, Carbohydrates, Glycans, All-Carbohydrates, Carbohydrate-Derivatives, HEXOSE-6-PHOSPHATES, Compounds, Compounds-And-Elements	&alpha;-D-glucose 6-phosphate	https://metacyc.org/compound?orgid=META&id=ALPHA-GLC-6-P
DPG	9	Chemicals, Glycerates, FRAMES, Monocarboxylates, Organic-Acids, Acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	3-phospho-D-glyceroyl phosphate	https://metacyc.org/compound?orgid=META&id=DPG
CPD-10330	9	Aldopentoses, Carbohydrates, Glycans, D-aldopentose, Aldehydes-Or-Ketones, Compounds-And-Elements, Monosaccharides, Pentoses, Aldoses, Sugar, D-Pentoses, D-Ribofuranose, Chemicals, D-Aldoses, FRAMES, RIBOSE, Aldehydes, Ribose, All-Carbohydrates, Compounds	&alpha;-D-ribofuranose	https://metacyc.org/compound?orgid=META&id=CPD-10330
G3P	9	Glycerates, Acids, All-Carboxy-Acids, Carboxylates, Compounds-And-Elements, Chemicals, FRAMES, CPD-16758, Organic-Acids, Monocarboxylates, Compounds	3-phospho-D-glycerate	https://metacyc.org/compound?orgid=META&id=G3P
CPD-15709	9	Hexose-phosphates, Sugar-Phosphate, CPD-24813, Carbohydrates, Glycans, Compounds-And-Elements, SUGAR-6-PHOSPHATES, Chemicals, FRAMES, All-Carbohydrates, Carbohydrate-Derivatives, HEXOSE-6-PHOSPHATES, Compounds	keto-D-fructose 6-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-15709
2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	(2R,3S)-3-isopropylmalate	https://metacyc.org/compound?orgid=META&id=2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE
CPD-14274	10	Chemicals, Compounds-And-Elements, Esters, FRAMES, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Very-Long-Chain-oxoacyl-CoAs	3-oxocerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14274
BILIVERDINE	10	Chemicals, Bilins, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	(Z,Z)-biliverdin-IX &alpha;	https://metacyc.org/compound?orgid=META&id=BILIVERDINE
CPD-671	10	Chemicals, FRAMES, Compounds, Compounds-And-Elements	5-formimidoyltetrahydrofolate	https://metacyc.org/compound?orgid=META&id=CPD-671
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2-C-methyl-D-erythritol-2,4-cyclodiphosphate	https://metacyc.org/compound?orgid=META&id=2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
3-SULFINOALANINE	10	Amino-Acids, Alkyl-Sulfinates, Acids, Non-standard-amino-acids, All-Amino-Acids, Carboxylates, ORGANOSULFUR, Alpha-Amino-Acids, Compounds-And-Elements, Chemicals, FRAMES, Organic-Acids, All-Carboxy-Acids, Compounds	3-sulfino-L-alanine	https://metacyc.org/compound?orgid=META&id=3-SULFINOALANINE
CPD-13118	10	Nucleotides, Chemicals, Modified-Nucleotides, FRAMES, NUCLEOTIDE-SUGARS, GDP-SUGARS, All-Nucleosides, Carbohydrates, Glycans, NDP-sugars, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	GDP-&beta;-L-fucose	https://metacyc.org/compound?orgid=META&id=CPD-13118
P-AMINO-BENZOATE	10	Aromatics, Chemicals, Benzoates, FRAMES, Organic-Acids, Acids, Carboxylates, Aromatic-Acid, All-Carboxy-Acids, Compounds, Compounds-And-Elements	4-aminobenzoate	https://metacyc.org/compound?orgid=META&id=P-AMINO-BENZOATE
CPD-597	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	N-carbamoylputrescine	https://metacyc.org/compound?orgid=META&id=CPD-597
DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	https://metacyc.org/compound?orgid=META&id=DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR
CPD-22012	10	Chemicals, Compounds-And-Elements, Esters, FRAMES, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Very-Long-Chain-oxoacyl-CoAs	3-oxodotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22012
CPD-14053	10	Pterins, TETRA-H-BIOPTERIN, Organic-Heteropolycyclic-Compounds, Tetrahydropterins, Nitrogen-Molecular-Entities, Compounds-And-Elements, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, FRAMES, All-Biopterines, Pteridines, Cofactors, 5678-TETRAHYDROPTERIDINE, Organonitrogen-Compounds, Compounds, Organonitrogen-Heterocyclic-Compounds	(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin	https://metacyc.org/compound?orgid=META&id=CPD-14053
L-GULONATE	10	Aldonic-Acids, Chemicals, FRAMES, Organic-Acids, Glycans, Acids, Carbohydrates, All-Carbohydrates, Carbohydrate-acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	L-gulonate	https://metacyc.org/compound?orgid=META&id=L-GULONATE
O-SUCCINYLBENZOATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	2-succinylbenzoate	https://metacyc.org/compound?orgid=META&id=O-SUCCINYLBENZOATE
CPD-14443	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	https://metacyc.org/compound?orgid=META&id=CPD-14443
INDOLE_ACETATE_AUXIN	10	Aromatics, Auxins, Chemicals, Indoles, FRAMES, Indole-Derivatives, Hormones, Plant-Hormones, Compounds, Compounds-And-Elements	(indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETATE_AUXIN
CPD-13914	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	cyclic-2,3-O-oxalyl-L-threonate	https://metacyc.org/compound?orgid=META&id=CPD-13914
CPD-10279	10	Chemicals, Esters, FRAMES, Saturated-Fatty-Acyl-CoA, Long-Chain-Acyl-CoAs, Fatty-Acyl-CoAs, Thioesters, All-Coas, Long-Chain-234-Saturated-acyl-CoAs, ACYL-COA, Compounds, Compounds-And-Elements	docosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10279
CPD-22004	10	Chemicals, D-3-HYDROXYACYL-COA, HYDROXY-ACYL-COA, Esters, FRAMES, 3-HYDROXYACYL-COA, Thioesters, All-Coas, Very-Long-Chain-3-Hydroxyacyl-CoAs, ACYL-COA, Compounds, Compounds-And-Elements	(3R)-3-hydroxyoctacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22004
CPD-14271	10	Chemicals, Esters, Long-Chain-oxoacyl-CoAs, FRAMES, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Compounds-And-Elements	3-oxoicosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14271
R-2-HYDROXYGLUTARATE	10	Alpha-omega-dicarboxylates, Hydroxy-carboxylates, D-2-hydroxyacids, Acids, Carboxylates, Compounds-And-Elements, 2-Hydroxy-carboxylates, Chemicals, FRAMES, Organic-Acids, dicarboxylate, All-Carboxy-Acids, 2-HYDROXYGLUTARIC_ACID, Compounds	(R)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=R-2-HYDROXYGLUTARATE
L-GULONO-1-4-LACTONE	10	Chemicals, Lactones, Gamma-lactones, Esters, FRAMES, Compounds, Compounds-And-Elements	L-gulono-1,4-lactone	https://metacyc.org/compound?orgid=META&id=L-GULONO-1-4-LACTONE
3-UREIDO-PROPIONATE	10	Chemicals, Ureido-Compounds, FRAMES, Compounds, Compounds-And-Elements	3-ureidopropanoate	https://metacyc.org/compound?orgid=META&id=3-UREIDO-PROPIONATE
COPROPORPHYRINOGEN_III	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	coproporphyrinogen III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRINOGEN_III
CPD-11444	10	Porphyrins, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterocyclic-compound, Polypyrroles, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Macrocycles, Cyclic-tetrapyrroles, Cyclic-polypyrroles, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	uroporphyrinogen-I	https://metacyc.org/compound?orgid=META&id=CPD-11444
CPD-22007	10	Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Saturated-Fatty-Acyl-CoA, Fatty-Acyl-CoAs, Thioesters, ACYL-COA, Compounds-And-Elements, Chemicals, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, All-Coas, Compounds	triacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22007
DIHYDROPTERIN-CH2OH-PP	10	Pterins, Organic-heterobicyclic-compounds, Chemicals, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Nitrogen-Molecular-Entities, Pteridines, Organonitrogen-Compounds, Compounds, Compounds-And-Elements	(7,8-dihydropterin-6-yl)methyl diphosphate	https://metacyc.org/compound?orgid=META&id=DIHYDROPTERIN-CH2OH-PP
FUM	10	Chemicals, C4-dicarboxylates, FRAMES, Organic-Acids, Acids, dicarboxylate, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	fumarate	https://metacyc.org/compound?orgid=META&id=FUM
CPD-341	10	Indole-Derivatives, Aromatics, Chemicals, Indoles, FRAMES, Compounds, Compounds-And-Elements	(indol-3-yl)ethanol	https://metacyc.org/compound?orgid=META&id=CPD-341
AGMATHINE	10	Chemicals, All-Amines, FRAMES, Aliphatic-Amines, Compounds, Compounds-And-Elements	agmatine	https://metacyc.org/compound?orgid=META&id=AGMATHINE
DI-H-OROTATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	(S)-dihydroorotate	https://metacyc.org/compound?orgid=META&id=DI-H-OROTATE
D-GLUCOSAMINE-6-P	10	Sugar-Phosphate, Carbohydrates, Glycans, Compounds-And-Elements, SUGAR-6-PHOSPHATES, Chemicals, FRAMES, All-Carbohydrates, Carbohydrate-Derivatives, Compounds	D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=D-GLUCOSAMINE-6-P
4-AMINO-4-DEOXYCHORISMATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	4-amino-4-deoxychorismate	https://metacyc.org/compound?orgid=META&id=4-AMINO-4-DEOXYCHORISMATE
CPD-381	10	Hydroxy-carboxylates, Acids, L-2-hydroxyacids, Carboxylates, Compounds-And-Elements, 2-Hydroxy-carboxylates, Chemicals, FRAMES, Organic-Acids, All-Carboxy-Acids, 2-HYDROXYGLUTARIC_ACID, Compounds	(S)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=CPD-381
3-KETOBUTYRATE	10	Chemicals, CPD-12642, FRAMES, Organic-Acids, Acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	acetoacetate	https://metacyc.org/compound?orgid=META&id=3-KETOBUTYRATE
3-oxo-palmitoyl-ACPs	10	B-KETOACYL-ACP, Chemicals, All-ACPs, Modified-Proteins, FRAMES, Proteins, Macromolecules, Long-Chain-3-oxo-ACPs, ACYL-ACP, Polypeptides	a 3-oxohexadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-palmitoyl-ACPs
CPD-22008	10	Chemicals, Compounds-And-Elements, Esters, FRAMES, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, Thioesters, All-Coas, ACYL-COA, Compounds, Very-Long-Chain-oxoacyl-CoAs	3-oxotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22008
GLYCOLLATE	10	Chemicals, FRAMES, Organic-Acids, Acids, All-Carboxy-Acids, Carboxylates, Monocarboxylates, Compounds, Compounds-And-Elements	glycolate	https://metacyc.org/compound?orgid=META&id=GLYCOLLATE
GDP-MANNOSE	10	Nucleotides, Chemicals, Modified-Nucleotides, FRAMES, NUCLEOTIDE-SUGARS, GDP-SUGARS, All-Nucleosides, Carbohydrates, Glycans, NDP-sugars, All-Carbohydrates, Carbohydrate-Derivatives, Compounds, Compounds-And-Elements	GDP-&alpha;-D-mannose	https://metacyc.org/compound?orgid=META&id=GDP-MANNOSE
CPD-15190	10	Aromatics, Chemicals, Lipids, FRAMES, Polyisoprenoids, Compounds, Compounds-And-Elements	3-all trans-hexaprenyl-4-aminobenzoate	https://metacyc.org/compound?orgid=META&id=CPD-15190
L-DEHYDRO-ASCORBATE	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	dehydroascorbate	https://metacyc.org/compound?orgid=META&id=L-DEHYDRO-ASCORBATE
CPD-19746	10	Aldodioses, Carbohydrates, Glycans, Aldehydes-Or-Ketones, Compounds-And-Elements, Monosaccharides, Aldoses, Sugar, Chemicals, FRAMES, Aldehydes, All-Carbohydrates, Compounds	glycolaldehyde triphosphate	https://metacyc.org/compound?orgid=META&id=CPD-19746
CPD-17492	10	2-Hydroxy-carboxylates, Chemicals, FRAMES, Hydroxy-carboxylates, D-2-hydroxyacids, Organic-Acids, Acids, Carboxylates, All-Carboxy-Acids, Compounds, Compounds-And-Elements	(R)-2-hydroxy-4-methylpentanoate	https://metacyc.org/compound?orgid=META&id=CPD-17492
CPD-22003	10	Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Saturated-Fatty-Acyl-CoA, Fatty-Acyl-CoAs, Thioesters, ACYL-COA, Compounds-And-Elements, Chemicals, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, All-Coas, Compounds	octacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22003
CPD-659	10	FRAMES, Chemicals, Compounds, Compounds-And-Elements	L-arogenate	https://metacyc.org/compound?orgid=META&id=CPD-659
