Compound	Cluster	Classes	Common names	MetaCyc link
IMINOASPARTATE	10	Compounds, Compounds-And-Elements, Chemicals, Imines, FRAMES	2-iminosuccinate	https://metacyc.org/compound?orgid=META&id=IMINOASPARTATE
CPD-22005	10	Compounds, All-Coas, Esters, Chemicals, Thioesters, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, ACYL-COA, Compounds-And-Elements, FRAMES, Very-Long-Chain-oxoacyl-CoAs	3-oxooctacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22005
L-DELTA1-PYRROLINE_5-CARBOXYLATE	10	Nitrogen-Molecular-Entities, CPD-478, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Compounds, Acids, Organonitrogen-Heterocyclic-Compounds, Pyrrolines, Organic-heteromonocyclic-compounds, Monocarboxylates	(S)-1-pyrroline-5-carboxylate	https://metacyc.org/compound?orgid=META&id=L-DELTA1-PYRROLINE_5-CARBOXYLATE
2-KETOGLUTARATE	10	All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, dicarboxylate, Compounds-And-Elements, FRAMES, 2-Oxo-carboxylates, Compounds, Acids, 2-Oxo-Acids	2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=2-KETOGLUTARATE
CPD-13612	10	Compounds, Compounds-And-Elements, DIHYDRO-SPHINGOSINE, Alcohols, Amino-alcohols, Chemicals, Sphingoids, D-erythro-Shinganines, FRAMES	sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13612
MPBQ	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, FRAMES, Reduced-Quinones	2-methyl-6-phytyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=MPBQ
CPD-22015	10	Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA	tetratriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22015
GDP-L-GALACTOSE	10	GDP-SUGARS, Compounds, All-Carbohydrates, Glycans, Chemicals, All-Nucleosides, Carbohydrate-Derivatives, NDP-sugars, Nucleotides, Carbohydrates, Compounds-And-Elements, FRAMES, NUCLEOTIDE-SUGARS, Modified-Nucleotides	GDP-&beta;-L-galactose	https://metacyc.org/compound?orgid=META&id=GDP-L-GALACTOSE
HYDROXYMETHYLBILANE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	preuroporphyrinogen	https://metacyc.org/compound?orgid=META&id=HYDROXYMETHYLBILANE
L-GLUTAMATE_GAMMA-SEMIALDEHYDE	10	Alpha-Amino-Acids, Compounds, Amino-Acids, Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Non-standard-amino-acids, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES	L-glutamate-5-semialdehyde	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE_GAMMA-SEMIALDEHYDE
D-Glucopyranuronate	10	Pyranuronates, All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, Compounds-And-Elements, Hexuronates, FRAMES, Uronates, Carbohydrate-acids, Compounds, All-Carbohydrates, Glycans, Acids, GLUCURONATE, Carbohydrates, Monocarboxylates	D-glucopyranuronate	https://metacyc.org/compound?orgid=META&id=D-Glucopyranuronate
COPROPORPHYRINOGEN_I	10	Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Polypyrroles, Cyclic-polypyrroles, Porphyrins, Chemicals, Macrocycles, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES, Cyclic-tetrapyrroles	coproporphyrinogen I	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRINOGEN_I
Acetoacetyl-ACPs	10	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, Short-Chain-3-oxo-ACPs, ACYL-ACP, FRAMES	an acetoacetyl-[acp]	https://metacyc.org/compound?orgid=META&id=Acetoacetyl-ACPs
SUC-COA	10	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	succinyl-CoA	https://metacyc.org/compound?orgid=META&id=SUC-COA
B-ALANINE	10	Compounds, Amino-Acids, Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, Compounds-And-Elements, Non-alpha-amino-acids, FRAMES, Beta-amino-acids	&beta;-alanine	https://metacyc.org/compound?orgid=META&id=B-ALANINE
CPD-13243	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	geranyl monophosphate	https://metacyc.org/compound?orgid=META&id=CPD-13243
4-CYTIDINE-5-DIPHOSPHO-2-C	10	Nitrogen-Molecular-Entities, Chemicals, Diazines, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Modified-Nucleotides, All-Carbohydrates, Compounds, Glycans, All-Nucleosides, Nucleotides, Carbohydrate-Derivatives, NDP-sugars, CDP-SUGARS, Carbohydrates, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, NUCLEOTIDE-SUGARS	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	https://metacyc.org/compound?orgid=META&id=4-CYTIDINE-5-DIPHOSPHO-2-C
3S-CITRYL-COA	10	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	(3S)-citryl-CoA	https://metacyc.org/compound?orgid=META&id=3S-CITRYL-COA
CPD-671	10	Compounds, Chemicals, Compounds-And-Elements, FRAMES	5-formimidoyltetrahydrofolate	https://metacyc.org/compound?orgid=META&id=CPD-671
TDP	10	Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Chemicals, Diazines, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES, Pyrimidines	dTDP	https://metacyc.org/compound?orgid=META&id=TDP
CPD1G-277	10	Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA	cerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-277
GLYCEROL-3P	10	Glycerol-1-phosphate, Compounds, Chemicals, Compounds-And-Elements, FRAMES	sn-glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=GLYCEROL-3P
5-P-BETA-D-RIBOSYL-AMINE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	5-phospho-&beta;-D-ribosylamine	https://metacyc.org/compound?orgid=META&id=5-P-BETA-D-RIBOSYL-AMINE
HOMOGENTISATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	homogentisate	https://metacyc.org/compound?orgid=META&id=HOMOGENTISATE
MALONYL-ACP	10	Saturated-acyl-ACPs, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a malonyl-[acp]	https://metacyc.org/compound?orgid=META&id=MALONYL-ACP
DI-H-URACIL	10	Modified-Bases, Compounds, Compounds-And-Elements, Chemicals, All-Nucleosides, FRAMES	5,6-dihydrouracil	https://metacyc.org/compound?orgid=META&id=DI-H-URACIL
THF	10	All-Folates, Nitrogen-Molecular-Entities, Pterins, Chemicals, Organic-heterocyclic-compound, Cofactors, Compounds-And-Elements, Organonitrogen-Compounds, Vitamins, FRAMES, Organic-Heteropolycyclic-Compounds, Compounds, Organic-heterobicyclic-compounds, Pteroates, Pteridines, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, THF-GLU-N, B-vitamins	5,6,7,8-tetrahydrofolate	https://metacyc.org/compound?orgid=META&id=THF
GLC	10	D-Glucose, Chemicals, Monosaccharides, Glucopyranose, Sugar, Aldohexoses, Aldehydes-Or-Ketones, Compounds-And-Elements, FRAMES, D-aldopyranoses, Compounds, All-Carbohydrates, Glycans, Aldopyranoses, Carbohydrates, Aldoses, Glucose, Aldehydes, Hexoses	&beta;-D-glucopyranose	https://metacyc.org/compound?orgid=META&id=GLC
CPD-3736	10	Compounds, Amino-Acids, Acids, All-Amino-Acids, Modified-Amino-Acids, Chemicals, S-Substituted-L-Cysteines, All-Carboxy-Acids, Carboxylates, Organic-Acids, ORGANOSULFUR, Compounds-And-Elements, FRAMES	lanthionine	https://metacyc.org/compound?orgid=META&id=CPD-3736
CPD-7836	10	Long-Chain-234-Saturated-Fatty-Acids, Fatty-Acids, All-Carboxy-Acids, Chemicals, Saturated-Fatty-Acids, CPD66-39, Carboxylates, Organic-Acids, Compounds-And-Elements, FRAMES, Compounds, Acids, Long-Chain-Fatty-Acids	tetradecanoate	https://metacyc.org/compound?orgid=META&id=CPD-7836
ENOL-PHENYLPYRUVATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	enol-phenylpyruvate	https://metacyc.org/compound?orgid=META&id=ENOL-PHENYLPYRUVATE
INDOLE_ACETATE_AUXIN	10	Compounds, Chemicals, Indole-Derivatives, Indoles, Hormones, Aromatics, Auxins, Compounds-And-Elements, Plant-Hormones, FRAMES	(indol-3-yl)acetate	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETATE_AUXIN
UTP	10	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Triphosphates, Pyrimidine-ribonucleotides, Ribonucleoside-Triphosphates, Diazines, Pyrimidine-nucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Pyrimidine-ribonucleosides-5-PPP, Nucleotides, Ribonucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	UTP	https://metacyc.org/compound?orgid=META&id=UTP
CPD-12658	10	Compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Chemicals, Benzopteridines, Organic-heterobicyclic-compounds, FLAVIN, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pteridines, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES	riboflavin cyclic-4',5'-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-12658
CPD-1828	10	GDP-SUGARS, Compounds, All-Carbohydrates, Glycans, Chemicals, All-Nucleosides, Carbohydrate-Derivatives, NDP-sugars, Nucleotides, Carbohydrates, Compounds-And-Elements, FRAMES, NUCLEOTIDE-SUGARS, Modified-Nucleotides	GDP-&alpha;-D-mannuronate	https://metacyc.org/compound?orgid=META&id=CPD-1828
CPD-14278	10	3-HYDROXYACYL-COA, Compounds, All-Coas, Esters, Chemicals, HYDROXY-ACYL-COA, Thioesters, Very-Long-Chain-3-Hydroxyacyl-CoAs, ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, FRAMES	(3R)-3-hydroxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14278
GLYCEROL	10	Compounds, All-Carbohydrates, Glycans, Chemicals, Alcohols, Sugar, Carbohydrates, Compounds-And-Elements, Sugar-alcohols, FRAMES	glycerol	https://metacyc.org/compound?orgid=META&id=GLYCEROL
ALPHA-GLUCOSE	10	D-Glucose, Chemicals, Monosaccharides, Glucopyranose, Sugar, Aldohexoses, Aldehydes-Or-Ketones, Compounds-And-Elements, FRAMES, D-aldopyranoses, Compounds, All-Carbohydrates, Glycans, Aldopyranoses, Carbohydrates, Aldoses, Glucose, Aldehydes, Hexoses	&alpha;-D-glucopyranose	https://metacyc.org/compound?orgid=META&id=ALPHA-GLUCOSE
CPD-22022	10	3-HYDROXYACYL-COA, Compounds, All-Coas, Esters, Chemicals, HYDROXY-ACYL-COA, Thioesters, Very-Long-Chain-3-Hydroxyacyl-CoAs, ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, FRAMES	(3R)-3-hydroxyhexatriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22022
CPD-318	10	Compounds, FRAMES, Chemicals, Compounds-And-Elements, Radicals	monodehydroascorbate radical	https://metacyc.org/compound?orgid=META&id=CPD-318
L-HISTIDINOL-P	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	L-histidinol phosphate	https://metacyc.org/compound?orgid=META&id=L-HISTIDINOL-P
L-CYSTEATE	10	Compounds, ORGANOSULFUR, SULFONATES, Chemicals, Compounds-And-Elements, FRAMES	L-cysteate	https://metacyc.org/compound?orgid=META&id=L-CYSTEATE
CARBAMYUL-L-ASPARTATE	10	Compounds, Amino-Acids, Acids, All-Amino-Acids, N-Carbamoyl-L-Amino-Acids, Chemicals, All-Carboxy-Acids, Modified-Amino-Acids, Carboxylates, Organic-Acids, L-Amino-Acids, N-Substituted-Amino-Acids, Compounds-And-Elements, FRAMES	N-carbamoyl-L-aspartate	https://metacyc.org/compound?orgid=META&id=CARBAMYUL-L-ASPARTATE
DUMP	10	Nitrogen-Molecular-Entities, Chemicals, Pyrimidine-deoxyribonucleotides, Pyrimidine-deoxyribonucleosides-5-P, Diazines, Nucleoside-Monophosphates, Pyrimidine-nucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Nucleotides, Deoxy-Ribonucleoside-Monophosphates, Deoxynucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	dUMP	https://metacyc.org/compound?orgid=META&id=DUMP
R-3-Hydroxypalmitoyl-ACPs	10	OH-ACYL-ACP, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R)-3-hydroxyhexadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-Hydroxypalmitoyl-ACPs
CPD-14053	10	Nitrogen-Molecular-Entities, Pterins, Chemicals, Organic-heterocyclic-compound, Cofactors, TETRA-H-BIOPTERIN, Organonitrogen-Compounds, Compounds-And-Elements, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds, All-Biopterines, Tetrahydropterins, Organic-heterobicyclic-compounds, Pteridines, Organonitrogen-Heterocyclic-Compounds, 5678-TETRAHYDROPTERIDINE, Organic-heteromonocyclic-compounds	(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin	https://metacyc.org/compound?orgid=META&id=CPD-14053
CPD-649	10	Compounds, Chemicals, SPHINGOLIPIDS, Phospholipids, Sphingoid-1-phosphates, Compounds-And-Elements, Phosphosphingolipids, FRAMES, Lipids	sphinganine 1-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-649
CPD-497	10	Compounds, Compounds-And-Elements, Modified-Nucleosides, Chemicals, All-Nucleosides, FRAMES, Nucleosides	pseudouridine	https://metacyc.org/compound?orgid=META&id=CPD-497
2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(2R,3S)-3-isopropylmalate	https://metacyc.org/compound?orgid=META&id=2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE
Crotonyl-ACPs	10	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, TRANS-D2-ENOYL-ACP, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E)-but-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Crotonyl-ACPs
CARBON-MONOXIDE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	carbon monoxide	https://metacyc.org/compound?orgid=META&id=CARBON-MONOXIDE
CPD-11495	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(2-hydroxyphenyl)acetate	https://metacyc.org/compound?orgid=META&id=CPD-11495
COPROPORPHYRINOGEN_III	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	coproporphyrinogen III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRINOGEN_III
Dodec-2-enoyl-ACPs	10	Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, TRANS-D2-ENOYL-ACP, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (2E)-dodec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodec-2-enoyl-ACPs
CPD-22020	10	Chemicals, Thioesters, ACYL-COA, Compounds-And-Elements, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, FRAMES, Fatty-Acyl-CoAs, Compounds, All-Coas, Esters, Saturated-Fatty-Acyl-CoA	hexatriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22020
CPD-13611	10	Compounds, Compounds-And-Elements, DIHYDRO-SPHINGOSINE, Alcohols, Amino-alcohols, Chemicals, Sphingoids, D-erythro-Shinganines, FRAMES	C20 sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13611
CPD-24335	10	Compounds, Acids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, Short-Chain-Carboxylates, FRAMES	acetic acid	https://metacyc.org/compound?orgid=META&id=CPD-24335
5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	N2-formyl-N1-(5-phospho-&beta;-D-ribosyl)glycinamide	https://metacyc.org/compound?orgid=META&id=5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE
3-Hydroxy-octanoyl-ACPs	10	OH-ACYL-ACP, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R)-3-hydroxyoctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Hydroxy-octanoyl-ACPs
CPD-659	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	L-arogenate	https://metacyc.org/compound?orgid=META&id=CPD-659
UDP	10	Organonitrogen-Compounds, Compounds, Nitrogen-Molecular-Entities, Chemicals, Diazines, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, FRAMES, Pyrimidines	UDP	https://metacyc.org/compound?orgid=META&id=UDP
N-FORMYLKYNURENINE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	N-Formyl-L-kynurenine	https://metacyc.org/compound?orgid=META&id=N-FORMYLKYNURENINE
GMP	10	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Monophosphates, Purine-ribonucleotides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Ribonucleoside-Monophosphates, Purine-Nucleotides, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Ribonucleotides, Nucleotides, Purine-ribonucleosides-5-P, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	GMP	https://metacyc.org/compound?orgid=META&id=GMP
L-ARGININO-SUCCINATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	L-arginino-succinate	https://metacyc.org/compound?orgid=META&id=L-ARGININO-SUCCINATE
CPD-21340	10	Isoprenoid-Derivatives, Compounds, Chemicals, TRANS-POLYISOPRENYL-PP, Isoprenoid-Phosphates, Polyisoprenyl-Diphosphates, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids	all-trans-nonaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-21340
S-3-HYDROXYBUTANOYL-COA	10	3S-S-3-hydroxyacyl-CoAs, Chemicals, Thioesters, ACYL-COA, 3-HYDROXYACYL-COA, Compounds-And-Elements, FRAMES, Compounds, All-Coas, Esters, Short-Chain-3S-Hydroxyacyl-CoAs, HYDROXY-ACYL-COA, L-3-HYDROXYACYL-COA, 3-Hydroxybutanoyl-CoAs	(S)-3-hydroxybutanoyl-CoA	https://metacyc.org/compound?orgid=META&id=S-3-HYDROXYBUTANOYL-COA
ASCORBATE	10	Compounds, Chemicals, Compounds-And-Elements, Vitamins, FRAMES	L-ascorbate	https://metacyc.org/compound?orgid=META&id=ASCORBATE
P-HYDROXY-PHENYLPYRUVATE	10	Aromatic-Oxoacids, All-Carboxy-Acids, Chemicals, Organic-Acids, Carboxylates, Compounds-And-Elements, FRAMES, 2-Oxo-carboxylates, Compounds, Acids, 2-Oxo-Acids	3-(4-hydroxyphenyl)pyruvate	https://metacyc.org/compound?orgid=META&id=P-HYDROXY-PHENYLPYRUVATE
DIMETHYL-D-RIBITYL-LUMAZINE	10	Compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Chemicals, Organic-heterobicyclic-compounds, Dihydroxypteridines, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pteridines, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES	6,7-dimethyl-8-(1-D-ribityl)lumazine	https://metacyc.org/compound?orgid=META&id=DIMETHYL-D-RIBITYL-LUMAZINE
5-HYDROXYISOURATE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(S)-5-hydroxyisourate	https://metacyc.org/compound?orgid=META&id=5-HYDROXYISOURATE
CPD-367	10	RS-3-Sulfolactate, Compounds, ORGANOSULFUR, SULFONATES, Chemicals, Compounds-And-Elements, FRAMES	(2R)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-367
Beta-hydroxydecanoyl-ACPs	10	OH-ACYL-ACP, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, ACYL-ACP, FRAMES	a (3R)-3-hydroxydecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Beta-hydroxydecanoyl-ACPs
CPD-15016	10	Compounds, Acids, All-Carboxy-Acids, Chemicals, Carboxylates, Organic-Acids, CPD-15015, dicarboxylate, Compounds-And-Elements, 2-Oxo-Acids, FRAMES, 2-Oxo-carboxylates	(4S)-4-hydroxy-2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=CPD-15016
N-ALPHA-ACETYLORNITHINE	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, N-Acetyl-Amino-Acids, N-Acylated-Amino-Acids, Acetylated-Amino-Acids, N-Substituted-Amino-Acids, Compounds-And-Elements, FRAMES, Compounds, Acids, N-Acetylated-Amino-Acids, Modified-Amino-Acids, N-Alpha-Acetylated-Amino-Acids, N-ACYL-L-AMINO-ACID, L-Amino-Acids	N-acetyl-L-ornithine	https://metacyc.org/compound?orgid=META&id=N-ALPHA-ACETYLORNITHINE
3-oxo-myristoyl-ACPs	10	Macromolecules, Long-Chain-3-oxo-ACPs, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, ACYL-ACP, FRAMES	a 3-oxotetradecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-myristoyl-ACPs
ACETYL-GLU	10	Amino-Acids, All-Amino-Acids, Chemicals, All-Carboxy-Acids, Carboxylates, Organic-Acids, N-Acylated-Amino-Acids, Acetylated-Amino-Acids, N-Substituted-Amino-Acids, Compounds-And-Elements, FRAMES, Compounds, Acids, Modified-Amino-Acids, N-Acetylated-Amino-Acids, N-Alpha-Acetylated-Amino-Acids	N-acetyl-L-glutamate	https://metacyc.org/compound?orgid=META&id=ACETYL-GLU
CPD-317	10	Compounds, All-Coas, Esters, Chemicals, Compounds-And-Elements, Thioesters, FRAMES	CoA-disulfide	https://metacyc.org/compound?orgid=META&id=CPD-317
CPD-14281	10	Compounds, All-Coas, Esters, Chemicals, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, TRANS-D2-ENOYL-COA, Compounds-And-Elements, FRAMES	trans-docos-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14281
CPD-22012	10	Compounds, All-Coas, Esters, Chemicals, Thioesters, 3-KETOACYL-COA, 3-Oxoacyl-CoAs, ACYL-COA, Compounds-And-Elements, FRAMES, Very-Long-Chain-oxoacyl-CoAs	3-oxodotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22012
R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE	10	Compounds-And-Elements, Compounds, FRAMES, Chemicals	(R)-4'-phosphopantothenoyl-L-cysteine	https://metacyc.org/compound?orgid=META&id=R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE
DIHYDRONEOPTERIN-P	10	Compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Pterins, Chemicals, Organic-heterobicyclic-compounds, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pteridines, Organic-heteromonocyclic-compounds, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES	7,8-dihydroneopterin 3'-phosphate	https://metacyc.org/compound?orgid=META&id=DIHYDRONEOPTERIN-P
DEOXYGUANOSINE	10	Deoxy-Ribonucleosides, Purine-Nucleosides, Nitrogen-Molecular-Entities, Chemicals, Nucleosides, Purine-Deoxyribonucleosides, Organic-heterocyclic-compound, Compounds-And-Elements, Organonitrogen-Compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Purines, Compounds, All-Nucleosides, Organic-heterobicyclic-compounds, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds	2'-deoxyguanosine	https://metacyc.org/compound?orgid=META&id=DEOXYGUANOSINE
TRYPTAMINE	10	Compounds, Aromatics, Chemicals, Compounds-And-Elements, Indole-Derivatives, Indoles, FRAMES	tryptamine	https://metacyc.org/compound?orgid=META&id=TRYPTAMINE
CPD-17492	10	Compounds, Acids, All-Carboxy-Acids, Hydroxy-carboxylates, Chemicals, Organic-Acids, Carboxylates, D-2-hydroxyacids, Compounds-And-Elements, 2-Hydroxy-carboxylates, FRAMES	(R)-2-hydroxy-4-methylpentanoate	https://metacyc.org/compound?orgid=META&id=CPD-17492
S-ALLANTOIN	10	Cyclic-Amides, Compounds, Chemicals, Compounds-And-Elements, FRAMES, Amides, ALLANTOIN	(S)-(+)-allantoin	https://metacyc.org/compound?orgid=META&id=S-ALLANTOIN
DUTP	10	Nitrogen-Molecular-Entities, Chemicals, Nucleoside-Triphosphates, Pyrimidine-deoxyribonucleosides-5-PPP, Pyrimidine-deoxyribonucleotides, Diazines, Pyrimidine-nucleotides, Organic-heterocyclic-compound, Organonitrogen-Compounds, Compounds-And-Elements, FRAMES, Pyrimidines, Compounds, All-Nucleosides, Nucleotides, Deoxynucleotides, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Deoxy-Ribonucleoside-Triphosphates	dUTP	https://metacyc.org/compound?orgid=META&id=DUTP
3-oxo-hexanoyl-ACPs	10	Medium-Chain-3-oxo-ACPs, Macromolecules, Chemicals, Proteins, Polypeptides, All-ACPs, Modified-Proteins, B-KETOACYL-ACP, ACYL-ACP, FRAMES	a 3-oxohexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-hexanoyl-ACPs
CPD-12587	10	Isoprenoid-Derivatives, Compounds, Chemicals, TRANS-POLYISOPRENYL-P, Polyisoprenyl-Monophosphates, Isoprenoid-Phosphates, Polyisoprenoids, Compounds-And-Elements, FRAMES, Lipids	(2E,6E)-farnesyl phosphate	https://metacyc.org/compound?orgid=META&id=CPD-12587
