Compound	Cluster	Classes	Common names	MetaCyc link
D-LACTATE	9	Organic-Acids, 2-Hydroxy-carboxylates, Short-Chain-Carboxylates, Compounds-And-Elements, FRAMES, Carboxylates, Compounds, Lactate, All-Carboxy-Acids, Acids, Hydroxy-carboxylates, Chemicals	(R)-lactate	https://metacyc.org/compound?orgid=META&id=D-LACTATE
RIBULOSE-5P	9	Carbohydrates, Ribulose-phosphates, Compounds-And-Elements, FRAMES, All-Carbohydrates, Pentose-phosphates, Sugar-Phosphate, Carbohydrate-Derivatives, Glycans, Compounds, SUGAR-5-PHOSPHATES, PENTOSE-5-PHOSPHATES, Chemicals	D-ribulose 5-phosphate	https://metacyc.org/compound?orgid=META&id=RIBULOSE-5P
3-ENOLPYRUVYL-SHIKIMATE-5P	9	FRAMES, Compounds, Compounds-And-Elements, Chemicals	5-enolpyruvoyl-shikimate 3-phosphate	https://metacyc.org/compound?orgid=META&id=3-ENOLPYRUVYL-SHIKIMATE-5P
RIBOSE-5P	9	Glycans, Chemicals, Carbohydrates, Compounds-And-Elements, FRAMES, All-Carbohydrates, Pentose-phosphates, Sugar-Phosphate, Carbohydrate-Derivatives, Compounds, SUGAR-5-PHOSPHATES, PENTOSE-5-PHOSPHATES	D-ribose 5-phosphate	https://metacyc.org/compound?orgid=META&id=RIBOSE-5P
PHOSPHO-ENOL-PYRUVATE	9	Organic-Acids, Compounds-And-Elements, FRAMES, Carboxylates, Compounds, Monocarboxylates, All-Carboxy-Acids, Acids, Chemicals	phosphoenolpyruvate	https://metacyc.org/compound?orgid=META&id=PHOSPHO-ENOL-PYRUVATE
DPG	9	Organic-Acids, Compounds-And-Elements, FRAMES, Carboxylates, Glycerates, Compounds, Monocarboxylates, All-Carboxy-Acids, Acids, Chemicals	3-phospho-D-glyceroyl phosphate	https://metacyc.org/compound?orgid=META&id=DPG
URATE	9	Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals	urate	https://metacyc.org/compound?orgid=META&id=URATE
GLYCOLLATE	10	Organic-Acids, Compounds-And-Elements, FRAMES, Carboxylates, Compounds, Monocarboxylates, All-Carboxy-Acids, Acids, Chemicals	glycolate	https://metacyc.org/compound?orgid=META&id=GLYCOLLATE
CPD-12365	10	FRAMES, All-Nucleosides, Compounds-And-Elements, Compounds, Chemicals	8-oxo-dGMP	https://metacyc.org/compound?orgid=META&id=CPD-12365
CPD-469	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	N-acetyl-L-glutamate 5-semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-469
CPD-11799	10	RS-3-Sulfolactate, Compounds-And-Elements, FRAMES, SULFONATES, ORGANOSULFUR, Compounds, Chemicals	(2S)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-11799
N-5-PHOSPHORIBOSYL-ANTHRANILATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	N-(5-phosphoribosyl)-anthranilate	https://metacyc.org/compound?orgid=META&id=N-5-PHOSPHORIBOSYL-ANTHRANILATE
5-HYDROXYISOURATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	(S)-5-hydroxyisourate	https://metacyc.org/compound?orgid=META&id=5-HYDROXYISOURATE
CYS	10	Amino-Acids-20, Polar-amino-acids, Carboxylates, All-Amino-Acids, All-Carboxy-Acids, Acids, Non-polar-amino-acids, L-Amino-Acids, Chemicals, Organic-Acids, Compounds-And-Elements, FRAMES, Uncharged-polar-amino-acids, Amino-Acids, Alpha-Amino-Acids, Compounds	L-cysteine	https://metacyc.org/compound?orgid=META&id=CYS
CPD-14283	10	All-Coas, Esters, Compounds-And-Elements, FRAMES, Compounds, TRANS-D2-ENOYL-COA, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, Chemicals	trans-cerot-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14283
CPD0-2056	10	TRIPEPTIDES, Compounds-And-Elements, FRAMES, Peptides, OLIGOPEPTIDES, Compounds, Chemicals	norophthalmate	https://metacyc.org/compound?orgid=META&id=CPD0-2056
PHOSPHORIBOSYL-AMP	10	Modified-Nucleosides, Nucleosides, Compounds-And-Elements, FRAMES, All-Nucleosides, Compounds, Chemicals	1-(5-phospho-&beta;-D-ribosyl)-AMP	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-AMP
UMP	10	Nucleotides, Nitrogen-Molecular-Entities, Pyrimidine-ribonucleotides, Pyrimidine-nucleotides, Nucleoside-Monophosphates, Organic-heteromonocyclic-compounds, Chemicals, Pyrimidines, Compounds-And-Elements, FRAMES, Ribonucleotides, Pyrimidine-ribonucleosides-5-P, Organonitrogen-Heterocyclic-Compounds, Compounds, Diazines, All-Nucleosides, Organonitrogen-Compounds, Ribonucleoside-Monophosphates, Organic-heterocyclic-compound	UMP	https://metacyc.org/compound?orgid=META&id=UMP
GUANOSINE-5DP-3DP	10	Nucleotides, Compounds-And-Elements, Modified-Nucleotides, FRAMES, All-Nucleosides, Compounds, Chemicals	ppGpp	https://metacyc.org/compound?orgid=META&id=GUANOSINE-5DP-3DP
ARG	10	Amino-Acids-20, Polar-amino-acids, Carboxylates, All-Amino-Acids, All-Carboxy-Acids, Acids, L-Amino-Acids, Chemicals, Organic-Acids, Compounds-And-Elements, FRAMES, Amino-Acids, Alpha-Amino-Acids, Compounds, Basic-Amino-Acids, Positively-charged-polar-amino-acids	L-arginine	https://metacyc.org/compound?orgid=META&id=ARG
P-AMINO-BENZOATE	10	Organic-Acids, Compounds-And-Elements, FRAMES, Carboxylates, Compounds, Benzoates, All-Carboxy-Acids, Aromatics, Aromatic-Acid, Acids, Chemicals	4-aminobenzoate	https://metacyc.org/compound?orgid=META&id=P-AMINO-BENZOATE
GDP-TP	10	Nucleotides, Compounds-And-Elements, Modified-Nucleotides, FRAMES, All-Nucleosides, Compounds, Chemicals	pppGpp	https://metacyc.org/compound?orgid=META&id=GDP-TP
CPD-9925	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	1,4-dihydroxy-2-naphthoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-9925
IMINOASPARTATE	10	FRAMES, Compounds-And-Elements, Imines, Compounds, Chemicals	2-iminosuccinate	https://metacyc.org/compound?orgid=META&id=IMINOASPARTATE
CPD-22020	10	All-Coas, Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, Saturated-Fatty-Acyl-CoA, ACYL-COA, Chemicals, Compounds-And-Elements, FRAMES, Compounds, Fatty-Acyl-CoAs, Thioesters	hexatriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22020
3-Oxo-octanoyl-ACPs	10	FRAMES, B-KETOACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, Medium-Chain-3-oxo-ACPs, ACYL-ACP	a 3-oxooctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Oxo-octanoyl-ACPs
CPD-22003	10	All-Coas, Esters, VERY-LONG-CHAIN-FATTY-ACYL-COA, Very-long-Chain-234-Saturated-acyl-CoAs, Saturated-Fatty-Acyl-CoA, ACYL-COA, Chemicals, Compounds-And-Elements, FRAMES, Compounds, Fatty-Acyl-CoAs, Thioesters	octacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22003
QUINOLINATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	quinolinate	https://metacyc.org/compound?orgid=META&id=QUINOLINATE
CPD-14273	10	3-Oxoacyl-CoAs, Very-Long-Chain-oxoacyl-CoAs, All-Coas, Esters, Compounds-And-Elements, FRAMES, 3-KETOACYL-COA, Compounds, ACYL-COA, Thioesters, Chemicals	3-oxolignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14273
INDOLE_PYRUVATE	10	Indole-Derivatives, Compounds-And-Elements, FRAMES, Aromatics, Compounds, Indoles, Chemicals	(indol-3-yl)pyruvate	https://metacyc.org/compound?orgid=META&id=INDOLE_PYRUVATE
1516-DIHYDROBILIVERDIN	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	15,16-dihydrobiliverdin	https://metacyc.org/compound?orgid=META&id=1516-DIHYDROBILIVERDIN
R-3-hydroxydodecanoyl-ACPs	10	FRAMES, OH-ACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a (3R)-3-hydroxydodecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxydodecanoyl-ACPs
3-oxo-stearoyl-ACPs	10	FRAMES, B-KETOACYL-ACP, Long-Chain-3-oxo-ACPs, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a 3-oxooctadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-stearoyl-ACPs
CPD-13853	10	FRAMES, All-Nucleosides, Compounds-And-Elements, Compounds, Chemicals	8-oxo-dGDP	https://metacyc.org/compound?orgid=META&id=CPD-13853
Trans-D2-decenoyl-ACPs	10	TRANS-D2-ENOYL-ACP, FRAMES, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, Monounsaturated-acyl-ACPs, ACYL-ACP	a (2E)-dec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Trans-D2-decenoyl-ACPs
DUTP	10	Pyrimidine-deoxyribonucleosides-5-PPP, Nucleotides, Nitrogen-Molecular-Entities, Pyrimidine-nucleotides, Deoxy-Ribonucleoside-Triphosphates, Nucleoside-Triphosphates, Organic-heteromonocyclic-compounds, Chemicals, Pyrimidines, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Pyrimidine-deoxyribonucleotides, Diazines, All-Nucleosides, Organonitrogen-Compounds, Deoxynucleotides, Organic-heterocyclic-compound	dUTP	https://metacyc.org/compound?orgid=META&id=DUTP
GUANINE	10	Nitrogen-Molecular-Entities, Purines, Purine-Bases, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds-And-Elements, Organonitrogen-Heterocyclic-Compounds, Compounds, Cobamide-Lower-Ligands, All-Nucleosides, Organonitrogen-Compounds, Organic-heterocyclic-compound, Bases	guanine	https://metacyc.org/compound?orgid=META&id=GUANINE
Decanoyl-ACPs	10	Macromolecules, Medium-Chain-Acyl-ACPs, ACYL-ACP, Chemicals, Fatty-acyl-ACPs, FRAMES, Saturated-Fatty-Acyl-ACPs, Modified-Proteins, Saturated-acyl-ACPs, All-ACPs, Proteins, Polypeptides	a decanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Decanoyl-ACPs
PHENYLACETALDEHYDE	10	Compounds-And-Elements, FRAMES, Compounds, Aryl-Aldehyde, Aromatics, Aldehydes-Or-Ketones, Chemicals, Aldehydes	phenylacetaldehyde	https://metacyc.org/compound?orgid=META&id=PHENYLACETALDEHYDE
DIMETHYL-D-RIBITYL-LUMAZINE	10	Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Pteridines, Organonitrogen-Heterocyclic-Compounds, Compounds, Dihydroxypteridines, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds	6,7-dimethyl-8-(1-D-ribityl)lumazine	https://metacyc.org/compound?orgid=META&id=DIMETHYL-D-RIBITYL-LUMAZINE
L-GULONO-1-4-LACTONE	10	Lactones, Compounds-And-Elements, Esters, FRAMES, Gamma-lactones, Compounds, Chemicals	L-gulono-1,4-lactone	https://metacyc.org/compound?orgid=META&id=L-GULONO-1-4-LACTONE
R-3-Hydroxypalmitoyl-ACPs	10	FRAMES, OH-ACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a (3R)-3-hydroxyhexadecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-Hydroxypalmitoyl-ACPs
CPD-14101	10	FRAMES, All-Nucleosides, Compounds-And-Elements, Compounds, Chemicals	8-oxo-GDP	https://metacyc.org/compound?orgid=META&id=CPD-14101
3-oxo-hexanoyl-ACPs	10	FRAMES, B-KETOACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, Medium-Chain-3-oxo-ACPs, ACYL-ACP	a 3-oxohexanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-hexanoyl-ACPs
Octadec-2-enoyl-ACPs	10	TRANS-D2-ENOYL-ACP, FRAMES, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, Monounsaturated-acyl-ACPs, ACYL-ACP	a (2E)-octadec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Octadec-2-enoyl-ACPs
INDOLE_ACETALDEHYDE	10	Indole-Derivatives, Compounds-And-Elements, FRAMES, Aromatics, Compounds, Indoles, Chemicals	(indol-3-yl)acetaldehyde	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETALDEHYDE
CPD-14274	10	3-Oxoacyl-CoAs, Very-Long-Chain-oxoacyl-CoAs, All-Coas, Esters, Compounds-And-Elements, FRAMES, 3-KETOACYL-COA, Compounds, ACYL-COA, Thioesters, Chemicals	3-oxocerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14274
UROPORPHYRINOGEN-III	10	Polypyrroles, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Macrocycles, Organonitrogen-Heterocyclic-Compounds, Cyclic-tetrapyrroles, Compounds, Porphyrins, Cyclic-polypyrroles, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals	uroporphyrinogen-III	https://metacyc.org/compound?orgid=META&id=UROPORPHYRINOGEN-III
CPD-22014	10	All-Coas, Esters, Compounds-And-Elements, FRAMES, Compounds, TRANS-D2-ENOYL-COA, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, D2-ENOYL-COA, Thioesters, Chemicals	trans-dotriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22014
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	2-C-methyl-D-erythritol-2,4-cyclodiphosphate	https://metacyc.org/compound?orgid=META&id=2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
FMN	10	FLAVIN, Cofactors, Nitrogen-Molecular-Entities, Pteridines, Flavin-Electorin-Carriers, Chemicals, Organic-heteromonocyclic-compounds, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, Benzopteridines, FRAMES, Compounds-And-Elements, Acceptors, Redox-Electron-Carriers, Organonitrogen-Heterocyclic-Compounds, Compounds, Oxidized-Flavins, Organonitrogen-Compounds, Organic-heterocyclic-compound	FMN	https://metacyc.org/compound?orgid=META&id=FMN
2-Hexadecenoyl-ACPs	10	TRANS-D2-ENOYL-ACP, FRAMES, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, Monounsaturated-acyl-ACPs, ACYL-ACP	a (2E)-hexadec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2-Hexadecenoyl-ACPs
CPD-671	10	FRAMES, Compounds-And-Elements, Compounds, Chemicals	5-formimidoyltetrahydrofolate	https://metacyc.org/compound?orgid=META&id=CPD-671
N-FORMYLKYNURENINE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	N-Formyl-L-kynurenine	https://metacyc.org/compound?orgid=META&id=N-FORMYLKYNURENINE
7-8-DIHYDROPTEROATE	10	Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Pterins, Pteridines, Pteroates, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds	7,8-dihydropteroate	https://metacyc.org/compound?orgid=META&id=7-8-DIHYDROPTEROATE
2-KETOGLUTARATE	10	Carboxylates, All-Carboxy-Acids, Acids, Chemicals, Organic-Acids, dicarboxylate, Compounds-And-Elements, FRAMES, 2-Oxo-carboxylates, Compounds, 2-Oxo-Acids	2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=2-KETOGLUTARATE
SER	10	Amino-Acids-20, Polar-amino-acids, Carboxylates, All-Amino-Acids, All-Carboxy-Acids, Acids, L-Amino-Acids, Chemicals, Organic-Acids, Compounds-And-Elements, Serines, Uncharged-polar-amino-acids, Neutral-Amino-Acids, FRAMES, Amino-Acids, Alpha-Amino-Acids, Compounds	L-serine	https://metacyc.org/compound?orgid=META&id=SER
CPD-22022	10	All-Coas, D-3-HYDROXYACYL-COA, Very-Long-Chain-3-Hydroxyacyl-CoAs, Esters, Compounds-And-Elements, FRAMES, Compounds, HYDROXY-ACYL-COA, ACYL-COA, 3-HYDROXYACYL-COA, Thioesters, Chemicals	(3R)-3-hydroxyhexatriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22022
3-Hydroxy-octanoyl-ACPs	10	FRAMES, OH-ACYL-ACP, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a (3R)-3-hydroxyoctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Hydroxy-octanoyl-ACPs
4-CYTIDINE-5-DIPHOSPHO-2-C	10	Nucleotides, Nitrogen-Molecular-Entities, Modified-Nucleotides, Glycans, Organonitrogen-Compounds, NUCLEOTIDE-SUGARS, Organic-heteromonocyclic-compounds, Chemicals, Carbohydrates, Pyrimidines, Compounds-And-Elements, FRAMES, All-Carbohydrates, Organonitrogen-Heterocyclic-Compounds, Compounds, Carbohydrate-Derivatives, CDP-SUGARS, Diazines, All-Nucleosides, NDP-sugars, Organic-heterocyclic-compound	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	https://metacyc.org/compound?orgid=META&id=4-CYTIDINE-5-DIPHOSPHO-2-C
Dodec-2-enoyl-ACPs	10	TRANS-D2-ENOYL-ACP, FRAMES, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, Monounsaturated-acyl-ACPs, ACYL-ACP	a (2E)-dodec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodec-2-enoyl-ACPs
CPD-15190	10	Lipids, FRAMES, Compounds-And-Elements, Compounds, Polyisoprenoids, Aromatics, Chemicals	3-all trans-hexaprenyl-4-aminobenzoate	https://metacyc.org/compound?orgid=META&id=CPD-15190
CPD-13612	10	Compounds-And-Elements, FRAMES, Compounds, Amino-alcohols, D-erythro-Shinganines, Sphingoids, Alcohols, DIHYDRO-SPHINGOSINE, Chemicals	sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13612
CPD-464	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	prephytoene diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-464
CPD-12367	10	FRAMES, All-Nucleosides, Compounds-And-Elements, Compounds, Chemicals	8-oxo-GMP	https://metacyc.org/compound?orgid=META&id=CPD-12367
3S-CITRYL-COA	10	All-Coas, Compounds-And-Elements, Esters, FRAMES, Compounds, Thioesters, Chemicals	(3S)-citryl-CoA	https://metacyc.org/compound?orgid=META&id=3S-CITRYL-COA
3-oxo-myristoyl-ACPs	10	FRAMES, B-KETOACYL-ACP, Long-Chain-3-oxo-ACPs, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, ACYL-ACP	a 3-oxotetradecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-oxo-myristoyl-ACPs
CIT	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	citrate	https://metacyc.org/compound?orgid=META&id=CIT
PROTOPORPHYRINOGEN	10	Polypyrroles, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Macrocycles, Organonitrogen-Heterocyclic-Compounds, Cyclic-tetrapyrroles, Compounds, Porphyrins, Cyclic-polypyrroles, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals	protoporphyrinogen IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRINOGEN
CPD1G-332	10	All-Coas, Esters, Compounds-And-Elements, FRAMES, VERY-LONG-CHAIN-FATTY-ACYL-COA, Compounds, Fatty-Acyl-CoAs, Thioesters, ACYL-COA, Chemicals	2-carboxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-332
GERANYLGERANYL-PP	10	Lipids, Compounds-And-Elements, FRAMES, Isoprenoid-Phosphates, Compounds, Polyisoprenoids, Polyisoprenyl-Diphosphates, Isoprenoid-Derivatives, Chemicals, TRANS-POLYISOPRENYL-PP	geranylgeranyl diphosphate	https://metacyc.org/compound?orgid=META&id=GERANYLGERANYL-PP
CPD-13852	10	Nucleotides, Compounds-And-Elements, Modified-Nucleotides, FRAMES, All-Nucleosides, Compounds, Chemicals	2-hydroxy-dAMP	https://metacyc.org/compound?orgid=META&id=CPD-13852
MALONYL-COA	10	All-Coas, Compounds-And-Elements, Esters, FRAMES, Compounds, Thioesters, Chemicals	malonyl-CoA	https://metacyc.org/compound?orgid=META&id=MALONYL-COA
XANTHOSINE-5-PHOSPHATE	10	Purine-ribonucleosides-5-P, Nucleotides, Nitrogen-Molecular-Entities, Purine-Nucleotides, Nucleoside-Monophosphates, Purines, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds, Organic-Heteropolycyclic-Compounds, FRAMES, Compounds-And-Elements, Ribonucleotides, Organonitrogen-Heterocyclic-Compounds, Compounds, Purine-ribonucleotides, All-Nucleosides, Organonitrogen-Compounds, Ribonucleoside-Monophosphates, Organic-heterocyclic-compound	XMP	https://metacyc.org/compound?orgid=META&id=XANTHOSINE-5-PHOSPHATE
CPD-12587	10	Lipids, Compounds-And-Elements, FRAMES, Isoprenoid-Phosphates, Compounds, TRANS-POLYISOPRENYL-P, Polyisoprenyl-Monophosphates, Polyisoprenoids, Isoprenoid-Derivatives, Chemicals	(2E,6E)-farnesyl phosphate	https://metacyc.org/compound?orgid=META&id=CPD-12587
R-2-HYDROXYGLUTARATE	10	2-Hydroxy-carboxylates, D-2-hydroxyacids, Carboxylates, All-Carboxy-Acids, Acids, Hydroxy-carboxylates, Chemicals, Organic-Acids, dicarboxylate, FRAMES, Compounds-And-Elements, Compounds, 2-HYDROXYGLUTARIC_ACID, Alpha-omega-dicarboxylates	(R)-2-hydroxyglutarate	https://metacyc.org/compound?orgid=META&id=R-2-HYDROXYGLUTARATE
CTP	10	Nucleotides, Nitrogen-Molecular-Entities, Pyrimidine-ribonucleosides-5-PPP, Pyrimidine-ribonucleotides, Pyrimidine-nucleotides, Ribonucleoside-Triphosphates, Nucleoside-Triphosphates, Organic-heteromonocyclic-compounds, Chemicals, Pyrimidines, Compounds-And-Elements, FRAMES, Ribonucleotides, Organonitrogen-Heterocyclic-Compounds, Compounds, Diazines, All-Nucleosides, Organonitrogen-Compounds, Organic-heterocyclic-compound	CTP	https://metacyc.org/compound?orgid=META&id=CTP
CPD-13914	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	cyclic-2,3-O-oxalyl-L-threonate	https://metacyc.org/compound?orgid=META&id=CPD-13914
DIHYDRONEOPTERIN-P	10	Organic-Heteropolycyclic-Compounds, Nitrogen-Molecular-Entities, Compounds-And-Elements, FRAMES, Pterins, Pteridines, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds	7,8-dihydroneopterin 3'-phosphate	https://metacyc.org/compound?orgid=META&id=DIHYDRONEOPTERIN-P
3-CARBOXY-3-HYDROXY-ISOCAPROATE	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	(2S)-2-isopropylmalate	https://metacyc.org/compound?orgid=META&id=3-CARBOXY-3-HYDROXY-ISOCAPROATE
CDP	10	Ribonucleoside-Diphosphates, Nucleotides, Nitrogen-Molecular-Entities, Pyrimidine-ribonucleotides, Pyrimidine-nucleotides, Organic-heteromonocyclic-compounds, Chemicals, Pyrimidines, Compounds-And-Elements, FRAMES, Ribonucleotides, Organonitrogen-Heterocyclic-Compounds, Compounds, Nucleoside-Diphosphates, Diazines, All-Nucleosides, Organonitrogen-Compounds, Organic-heterocyclic-compound, Pyrimidine-ribonucleosides-5-PP	CDP	https://metacyc.org/compound?orgid=META&id=CDP
CDP-ETHANOLAMINE	10	Pyrimidines, Compounds-And-Elements, Modified-Nucleotides, FRAMES, Nitrogen-Molecular-Entities, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Diazines, All-Nucleosides, Nucleotides, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals	CDP-ethanolamine	https://metacyc.org/compound?orgid=META&id=CDP-ETHANOLAMINE
CPD-9924	10	FRAMES, Compounds, Compounds-And-Elements, Chemicals	2-succinyl-5-enolpyruvoyl-6-hydroxy-3-cyclohexene-1-carboxylate	https://metacyc.org/compound?orgid=META&id=CPD-9924
ALPHA-GLUCOSE	10	Aldohexoses, Glycans, Aldopyranoses, D-aldopyranoses, D-Glucose, Aldehydes-Or-Ketones, Glucopyranose, Chemicals, Aldehydes, Carbohydrates, Sugar, Glucose, Compounds-And-Elements, FRAMES, All-Carbohydrates, Monosaccharides, Compounds, Hexoses, Aldoses	&alpha;-D-glucopyranose	https://metacyc.org/compound?orgid=META&id=ALPHA-GLUCOSE
CPD-14271	10	3-Oxoacyl-CoAs, All-Coas, Esters, Compounds-And-Elements, FRAMES, 3-KETOACYL-COA, Long-Chain-oxoacyl-CoAs, Compounds, ACYL-COA, Thioesters, Chemicals	3-oxoicosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14271
CPD-22013	10	All-Coas, D-3-HYDROXYACYL-COA, Very-Long-Chain-3-Hydroxyacyl-CoAs, Esters, Compounds-And-Elements, FRAMES, Compounds, HYDROXY-ACYL-COA, ACYL-COA, 3-HYDROXYACYL-COA, Thioesters, Chemicals	(3R)-3-hydroxydotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22013
CPD-12658	10	FLAVIN, Organic-Heteropolycyclic-Compounds, Benzopteridines, Compounds-And-Elements, FRAMES, Nitrogen-Molecular-Entities, Pteridines, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Chemicals, Organic-heterobicyclic-compounds	riboflavin cyclic-4',5'-phosphate	https://metacyc.org/compound?orgid=META&id=CPD-12658
CPD-17063	10	Nitrogen-Molecular-Entities, Cyclic-tetrapyrroles, HEME_O, Porphyrins, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Chemicals, Macrocycles, Polypyrroles, Compounds-And-Elements, FRAMES, Organonitrogen-Heterocyclic-Compounds, Compounds, Organonitrogen-Compounds, Hemes, Organic-heterocyclic-compound, Organometallics	ferroheme o	https://metacyc.org/compound?orgid=META&id=CPD-17063
Hex-2-enoyl-ACPs	10	TRANS-D2-ENOYL-ACP, FRAMES, Chemicals, Modified-Proteins, All-ACPs, Macromolecules, Proteins, Polypeptides, Monounsaturated-acyl-ACPs, ACYL-ACP	a (2E)-hex-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Hex-2-enoyl-ACPs
